id,sugoroku_map_id,quest_id,drop_type,item_id,item_type,card_exp_init
3723,1910011,191001,1,68,EquipmentSkillItem,0
3724,1910011,191001,1,69,EquipmentSkillItem,0
3725,1910011,191001,1,70,EquipmentSkillItem,0
3726,1910011,191001,1,71,EquipmentSkillItem,0
3727,1910011,191001,1,72,EquipmentSkillItem,0
3728,1910011,191001,1,73,EquipmentSkillItem,0
3729,1910011,191001,1,74,EquipmentSkillItem,0
3730,1910011,191001,1,75,EquipmentSkillItem,0
3731,1910011,191001,1,136,EquipmentSkillItem,0
3732,1910011,191001,1,141,EquipmentSkillItem,0
3733,1910011,191001,1,146,EquipmentSkillItem,0
3734,1910011,191001,1,151,EquipmentSkillItem,0
3735,1910011,191001,1,156,EquipmentSkillItem,0
3736,1910011,191001,1,161,EquipmentSkillItem,0
3737,1910011,191001,1,166,EquipmentSkillItem,0
3738,1910011,191001,1,171,EquipmentSkillItem,0
3739,1910011,191001,1,176,EquipmentSkillItem,0
3740,1910011,191001,1,181,EquipmentSkillItem,0
3741,1910011,191001,1,186,EquipmentSkillItem,0
3742,1910011,191001,1,191,EquipmentSkillItem,0
3743,1910011,191001,1,196,EquipmentSkillItem,0
3744,1910011,191001,1,201,EquipmentSkillItem,0
3745,1910011,191001,1,206,EquipmentSkillItem,0
3746,1910011,191001,1,211,EquipmentSkillItem,0
3747,1910011,191001,1,216,EquipmentSkillItem,0
3748,1910011,191001,1,221,EquipmentSkillItem,0
3749,1910011,191001,1,226,EquipmentSkillItem,0
3750,1910011,191001,1,231,EquipmentSkillItem,0
3751,1910011,191001,1,236,EquipmentSkillItem,0
3752,1910011,191001,1,241,EquipmentSkillItem,0
3753,1910011,191001,1,246,EquipmentSkillItem,0
3754,1910011,191001,1,251,EquipmentSkillItem,0
3755,1910011,191001,1,256,EquipmentSkillItem,0
3756,1910011,191001,1,261,EquipmentSkillItem,0
3757,1910011,191001,1,266,EquipmentSkillItem,0
3758,1910011,191001,1,271,EquipmentSkillItem,0
3759,1910011,191001,1,276,EquipmentSkillItem,0
3760,1910011,191001,1,281,EquipmentSkillItem,0
3761,1910011,191001,1,137,EquipmentSkillItem,0
3762,1910011,191001,1,142,EquipmentSkillItem,0
3763,1910011,191001,1,147,EquipmentSkillItem,0
3764,1910011,191001,1,152,EquipmentSkillItem,0
3765,1910011,191001,1,157,EquipmentSkillItem,0
3766,1910011,191001,1,162,EquipmentSkillItem,0
3767,1910011,191001,1,167,EquipmentSkillItem,0
3768,1910011,191001,1,172,EquipmentSkillItem,0
3769,1910011,191001,1,177,EquipmentSkillItem,0
3770,1910011,191001,1,182,EquipmentSkillItem,0
3771,1910011,191001,1,187,EquipmentSkillItem,0
3772,1910011,191001,1,192,EquipmentSkillItem,0
3773,1910011,191001,1,197,EquipmentSkillItem,0
3774,1910011,191001,1,202,EquipmentSkillItem,0
3775,1910011,191001,1,207,EquipmentSkillItem,0
3776,1910011,191001,1,212,EquipmentSkillItem,0
3777,1910011,191001,1,217,EquipmentSkillItem,0
3778,1910011,191001,1,222,EquipmentSkillItem,0
3779,1910011,191001,1,227,EquipmentSkillItem,0
3780,1910011,191001,1,232,EquipmentSkillItem,0
3781,1910011,191001,1,237,EquipmentSkillItem,0
3782,1910011,191001,1,242,EquipmentSkillItem,0
3783,1910011,191001,1,247,EquipmentSkillItem,0
3784,1910011,191001,1,252,EquipmentSkillItem,0
3785,1910011,191001,1,257,EquipmentSkillItem,0
3786,1910011,191001,1,262,EquipmentSkillItem,0
3787,1910011,191001,1,267,EquipmentSkillItem,0
3788,1910011,191001,1,272,EquipmentSkillItem,0
3789,1910011,191001,1,277,EquipmentSkillItem,0
3790,1910011,191001,1,282,EquipmentSkillItem,0
3791,1910011,191001,1,138,EquipmentSkillItem,0
3792,1910011,191001,1,143,EquipmentSkillItem,0
3793,1910011,191001,1,148,EquipmentSkillItem,0
3794,1910011,191001,1,153,EquipmentSkillItem,0
3795,1910011,191001,1,158,EquipmentSkillItem,0
3796,1910011,191001,1,163,EquipmentSkillItem,0
3797,1910011,191001,1,168,EquipmentSkillItem,0
3798,1910011,191001,1,173,EquipmentSkillItem,0
3799,1910011,191001,1,178,EquipmentSkillItem,0
3800,1910011,191001,1,183,EquipmentSkillItem,0
3801,1910011,191001,1,188,EquipmentSkillItem,0
3802,1910011,191001,1,193,EquipmentSkillItem,0
3803,1910011,191001,1,198,EquipmentSkillItem,0
3804,1910011,191001,1,203,EquipmentSkillItem,0
3805,1910011,191001,1,208,EquipmentSkillItem,0
3806,1910011,191001,1,213,EquipmentSkillItem,0
3807,1910011,191001,1,218,EquipmentSkillItem,0
3808,1910011,191001,1,223,EquipmentSkillItem,0
3809,1910011,191001,1,228,EquipmentSkillItem,0
3810,1910011,191001,1,233,EquipmentSkillItem,0
3811,1910011,191001,1,238,EquipmentSkillItem,0
3812,1910011,191001,1,243,EquipmentSkillItem,0
3813,1910011,191001,1,248,EquipmentSkillItem,0
3814,1910011,191001,1,253,EquipmentSkillItem,0
3815,1910011,191001,1,258,EquipmentSkillItem,0
3816,1910011,191001,1,263,EquipmentSkillItem,0
3817,1910011,191001,1,268,EquipmentSkillItem,0
3818,1910011,191001,1,273,EquipmentSkillItem,0
3819,1910011,191001,1,278,EquipmentSkillItem,0
3820,1910011,191001,1,283,EquipmentSkillItem,0
3821,1910011,191001,1,288,EquipmentSkillItem,0
3822,1910011,191001,1,293,EquipmentSkillItem,0
3823,1910011,191001,1,298,EquipmentSkillItem,0
3824,1910011,191001,1,303,EquipmentSkillItem,0
3825,1910011,191001,1,308,EquipmentSkillItem,0
3826,1910011,191001,1,313,EquipmentSkillItem,0
3827,1910011,191001,1,318,EquipmentSkillItem,0
3828,1930012,193001,1,1019160,Card,0
3829,1930012,193001,1,900,TrainingItem,0
3830,1940012,194001,1,1019190,Card,0
3831,1940012,194001,1,901,TrainingItem,0
3832,1950012,195001,1,1019080,Card,0
3833,1950012,195001,1,902,TrainingItem,0
3834,1960012,196001,1,1019230,Card,0
3835,1960012,196001,1,903,TrainingItem,0
3836,1970012,197001,1,1019210,Card,0
3837,1970012,197001,1,904,TrainingItem,0
3838,1990011,199001,1,1,EquipmentSkillItem,0
3839,1990011,199001,1,2,EquipmentSkillItem,0
3840,1990011,199001,1,3,EquipmentSkillItem,0
3841,1990011,199001,1,4,EquipmentSkillItem,0
3842,1990011,199001,1,5,EquipmentSkillItem,0
3843,1990011,199001,1,6,EquipmentSkillItem,0
3844,1990011,199001,1,7,EquipmentSkillItem,0
3845,1990011,199001,1,8,EquipmentSkillItem,0
3846,1990011,199001,1,9,EquipmentSkillItem,0
3847,1990011,199001,1,10,EquipmentSkillItem,0
3848,1990011,199001,1,11,EquipmentSkillItem,0
3849,1990011,199001,1,12,EquipmentSkillItem,0
3850,1990011,199001,1,13,EquipmentSkillItem,0
3851,1990011,199001,1,14,EquipmentSkillItem,0
3852,1990011,199001,1,15,EquipmentSkillItem,0
3853,1990011,199001,1,16,EquipmentSkillItem,0
3854,1990011,199001,1,17,EquipmentSkillItem,0
3855,1990011,199001,1,18,EquipmentSkillItem,0
3856,1990011,199001,1,19,EquipmentSkillItem,0
3857,1990011,199001,1,20,EquipmentSkillItem,0
3858,1990011,199001,1,21,EquipmentSkillItem,0
3859,1990011,199001,1,22,EquipmentSkillItem,0
3860,1990011,199001,1,23,EquipmentSkillItem,0
3861,1990011,199001,1,24,EquipmentSkillItem,0
3862,1990011,199001,1,25,EquipmentSkillItem,0
3863,1990011,199001,1,26,EquipmentSkillItem,0
3864,1990011,199001,1,27,EquipmentSkillItem,0
3865,1990011,199001,1,28,EquipmentSkillItem,0
3866,1990011,199001,1,29,EquipmentSkillItem,0
3867,1990011,199001,1,30,EquipmentSkillItem,0
3868,1990011,199001,1,31,EquipmentSkillItem,0
3869,1990011,199001,1,32,EquipmentSkillItem,0
3870,1990011,199001,1,33,EquipmentSkillItem,0
3871,1990011,199001,1,34,EquipmentSkillItem,0
3872,1990011,199001,1,35,EquipmentSkillItem,0
3873,1990011,199001,1,36,EquipmentSkillItem,0
3874,1990011,199001,1,37,EquipmentSkillItem,0
3875,1990011,199001,1,38,EquipmentSkillItem,0
3876,1990011,199001,1,39,EquipmentSkillItem,0
3877,1990011,199001,1,40,EquipmentSkillItem,0
3878,1990011,199001,1,41,EquipmentSkillItem,0
3879,1990011,199001,1,42,EquipmentSkillItem,0
3880,1990011,199001,1,43,EquipmentSkillItem,0
3881,1990011,199001,1,44,EquipmentSkillItem,0
3882,1990011,199001,1,45,EquipmentSkillItem,0
3883,1990011,199001,1,46,EquipmentSkillItem,0
3884,1990011,199001,1,47,EquipmentSkillItem,0
3885,1990011,199001,1,48,EquipmentSkillItem,0
3886,1990011,199001,1,49,EquipmentSkillItem,0
3887,1990011,199001,1,50,EquipmentSkillItem,0
3888,1990011,199001,1,51,EquipmentSkillItem,0
3889,1990011,199001,1,52,EquipmentSkillItem,0
3890,1990011,199001,1,53,EquipmentSkillItem,0
3891,1990011,199001,1,54,EquipmentSkillItem,0
3892,1990011,199001,1,55,EquipmentSkillItem,0
3893,1990011,199001,1,56,EquipmentSkillItem,0
3894,1990011,199001,1,57,EquipmentSkillItem,0
3895,1990011,199001,1,58,EquipmentSkillItem,0
3896,1990011,199001,1,59,EquipmentSkillItem,0
3897,1990011,199001,1,60,EquipmentSkillItem,0
3898,1990011,199001,1,61,EquipmentSkillItem,0
3899,1990011,199001,1,62,EquipmentSkillItem,0
3900,1990011,199001,1,63,EquipmentSkillItem,0
3901,1990011,199001,1,64,EquipmentSkillItem,0
3902,1990011,199001,1,65,EquipmentSkillItem,0
3903,1990011,199001,1,66,EquipmentSkillItem,0
3904,1990011,199001,1,67,EquipmentSkillItem,0
3905,1990011,199001,1,68,EquipmentSkillItem,0
3906,1990011,199001,1,69,EquipmentSkillItem,0
3907,1990011,199001,1,70,EquipmentSkillItem,0
3908,1990011,199001,1,71,EquipmentSkillItem,0
3909,1990011,199001,1,72,EquipmentSkillItem,0
3910,1990011,199001,1,73,EquipmentSkillItem,0
3911,1990011,199001,1,74,EquipmentSkillItem,0
3912,1990011,199001,1,75,EquipmentSkillItem,0
3913,1990011,199001,1,136,EquipmentSkillItem,0
3914,1990011,199001,1,141,EquipmentSkillItem,0
3915,1990011,199001,1,146,EquipmentSkillItem,0
3916,1990011,199001,1,151,EquipmentSkillItem,0
3917,1990011,199001,1,156,EquipmentSkillItem,0
3918,1990011,199001,1,161,EquipmentSkillItem,0
3919,1990011,199001,1,166,EquipmentSkillItem,0
3920,1990011,199001,1,171,EquipmentSkillItem,0
3921,1990011,199001,1,176,EquipmentSkillItem,0
3922,1990011,199001,1,181,EquipmentSkillItem,0
3923,1990011,199001,1,186,EquipmentSkillItem,0
3924,1990011,199001,1,191,EquipmentSkillItem,0
3925,1990011,199001,1,196,EquipmentSkillItem,0
3926,1990011,199001,1,201,EquipmentSkillItem,0
3927,1990011,199001,1,206,EquipmentSkillItem,0
3928,1990011,199001,1,211,EquipmentSkillItem,0
3929,1990011,199001,1,216,EquipmentSkillItem,0
3930,1990011,199001,1,221,EquipmentSkillItem,0
3931,1990011,199001,1,226,EquipmentSkillItem,0
3932,1990011,199001,1,231,EquipmentSkillItem,0
3933,1990011,199001,1,236,EquipmentSkillItem,0
3934,1990011,199001,1,241,EquipmentSkillItem,0
3935,1990011,199001,1,246,EquipmentSkillItem,0
3936,1990011,199001,1,251,EquipmentSkillItem,0
3937,1990011,199001,1,256,EquipmentSkillItem,0
3938,1990011,199001,1,261,EquipmentSkillItem,0
3939,1990011,199001,1,266,EquipmentSkillItem,0
3940,1990011,199001,1,271,EquipmentSkillItem,0
3941,1990011,199001,1,276,EquipmentSkillItem,0
3942,1990011,199001,1,281,EquipmentSkillItem,0
3943,1990011,199001,1,137,EquipmentSkillItem,0
3944,1990011,199001,1,142,EquipmentSkillItem,0
3945,1990011,199001,1,147,EquipmentSkillItem,0
3946,1990011,199001,1,152,EquipmentSkillItem,0
3947,1990011,199001,1,157,EquipmentSkillItem,0
3948,1990011,199001,1,162,EquipmentSkillItem,0
3949,1990011,199001,1,167,EquipmentSkillItem,0
3950,1990011,199001,1,172,EquipmentSkillItem,0
3951,1990011,199001,1,177,EquipmentSkillItem,0
3952,1990011,199001,1,182,EquipmentSkillItem,0
3953,1990011,199001,1,187,EquipmentSkillItem,0
3954,1990011,199001,1,192,EquipmentSkillItem,0
3955,1990011,199001,1,197,EquipmentSkillItem,0
3956,1990011,199001,1,202,EquipmentSkillItem,0
3957,1990011,199001,1,207,EquipmentSkillItem,0
3958,1990011,199001,1,212,EquipmentSkillItem,0
3959,1990011,199001,1,217,EquipmentSkillItem,0
3960,1990011,199001,1,222,EquipmentSkillItem,0
3961,1990011,199001,1,227,EquipmentSkillItem,0
3962,1990011,199001,1,232,EquipmentSkillItem,0
3963,1990011,199001,1,237,EquipmentSkillItem,0
3964,1990011,199001,1,242,EquipmentSkillItem,0
3965,1990011,199001,1,247,EquipmentSkillItem,0
3966,1990011,199001,1,252,EquipmentSkillItem,0
3967,1990011,199001,1,257,EquipmentSkillItem,0
3968,1990011,199001,1,262,EquipmentSkillItem,0
3969,1990011,199001,1,267,EquipmentSkillItem,0
3970,1990011,199001,1,272,EquipmentSkillItem,0
3971,1990011,199001,1,277,EquipmentSkillItem,0
3972,1990011,199001,1,282,EquipmentSkillItem,0
3973,1990011,199001,1,138,EquipmentSkillItem,0
3974,1990011,199001,1,143,EquipmentSkillItem,0
3975,1990011,199001,1,148,EquipmentSkillItem,0
3976,1990011,199001,1,153,EquipmentSkillItem,0
3977,1990011,199001,1,158,EquipmentSkillItem,0
3978,1990011,199001,1,163,EquipmentSkillItem,0
3979,1990011,199001,1,168,EquipmentSkillItem,0
3980,1990011,199001,1,173,EquipmentSkillItem,0
3981,1990011,199001,1,178,EquipmentSkillItem,0
3982,1990011,199001,1,183,EquipmentSkillItem,0
3983,1990011,199001,1,188,EquipmentSkillItem,0
3984,1990011,199001,1,193,EquipmentSkillItem,0
3985,1990011,199001,1,198,EquipmentSkillItem,0
3986,1990011,199001,1,203,EquipmentSkillItem,0
3987,1990011,199001,1,208,EquipmentSkillItem,0
3988,1990011,199001,1,213,EquipmentSkillItem,0
3989,1990011,199001,1,218,EquipmentSkillItem,0
3990,1990011,199001,1,223,EquipmentSkillItem,0
3991,1990011,199001,1,228,EquipmentSkillItem,0
3992,1990011,199001,1,233,EquipmentSkillItem,0
3993,1990011,199001,1,238,EquipmentSkillItem,0
3994,1990011,199001,1,243,EquipmentSkillItem,0
3995,1990011,199001,1,248,EquipmentSkillItem,0
3996,1990011,199001,1,253,EquipmentSkillItem,0
3997,1990011,199001,1,258,EquipmentSkillItem,0
3998,1990011,199001,1,263,EquipmentSkillItem,0
3999,1990011,199001,1,268,EquipmentSkillItem,0
4000,1990011,199001,1,273,EquipmentSkillItem,0
4001,1990011,199001,1,278,EquipmentSkillItem,0
4002,1990011,199001,1,283,EquipmentSkillItem,0
4003,1990011,199001,1,286,EquipmentSkillItem,0
4004,1990011,199001,1,291,EquipmentSkillItem,0
4005,1990011,199001,1,296,EquipmentSkillItem,0
4006,1990011,199001,1,301,EquipmentSkillItem,0
4007,1990011,199001,1,306,EquipmentSkillItem,0
4008,1990011,199001,1,311,EquipmentSkillItem,0
4009,1990011,199001,1,316,EquipmentSkillItem,0
4010,1990011,199001,1,287,EquipmentSkillItem,0
4011,1990011,199001,1,292,EquipmentSkillItem,0
4012,1990011,199001,1,297,EquipmentSkillItem,0
4013,1990011,199001,1,302,EquipmentSkillItem,0
4014,1990011,199001,1,307,EquipmentSkillItem,0
4015,1990011,199001,1,312,EquipmentSkillItem,0
4016,1990011,199001,1,317,EquipmentSkillItem,0
4017,1990011,199001,1,288,EquipmentSkillItem,0
4018,1990011,199001,1,293,EquipmentSkillItem,0
4019,1990011,199001,1,298,EquipmentSkillItem,0
4020,1990011,199001,1,303,EquipmentSkillItem,0
4021,1990011,199001,1,308,EquipmentSkillItem,0
4022,1990011,199001,1,313,EquipmentSkillItem,0
4023,1990011,199001,1,318,EquipmentSkillItem,0
4024,2010011,201001,1,1019960,Card,0
4025,2010011,201001,1,20101,AwakeningItem,0
4026,2020012,202001,1,1719,EquipmentSkillItem,0
4027,2020012,202001,1,1720,EquipmentSkillItem,0
4028,2020012,202001,1,1721,EquipmentSkillItem,0
4029,2020012,202001,1,1722,EquipmentSkillItem,0
4030,2020012,202001,1,1723,EquipmentSkillItem,0
4031,2020012,202001,1,1724,EquipmentSkillItem,0
4032,2020012,202001,1,1725,EquipmentSkillItem,0
4033,2020012,202001,1,1726,EquipmentSkillItem,0
4034,2020012,202001,1,1727,EquipmentSkillItem,0
4035,2020012,202001,1,1728,EquipmentSkillItem,0
4036,2020012,202001,1,1729,EquipmentSkillItem,0
4037,2020012,202001,1,1730,EquipmentSkillItem,0
4038,2020012,202001,1,1731,EquipmentSkillItem,0
4039,2020012,202001,1,1732,EquipmentSkillItem,0
4040,2020012,202001,1,1733,EquipmentSkillItem,0
4041,2020012,202001,1,1734,EquipmentSkillItem,0
4042,2020012,202001,1,1735,EquipmentSkillItem,0
4043,2020012,202001,1,1736,EquipmentSkillItem,0
4044,2020012,202001,1,1737,EquipmentSkillItem,0
4045,2020012,202001,1,1738,EquipmentSkillItem,0
4046,2020012,202001,1,1739,EquipmentSkillItem,0
4047,2020012,202001,1,1740,EquipmentSkillItem,0
4048,2020012,202001,1,1741,EquipmentSkillItem,0
4049,2020012,202001,1,1742,EquipmentSkillItem,0
4050,2020022,202002,1,1743,EquipmentSkillItem,0
4051,2020022,202002,1,1744,EquipmentSkillItem,0
4052,2020022,202002,1,1745,EquipmentSkillItem,0
4053,2020022,202002,1,1746,EquipmentSkillItem,0
4054,2020022,202002,1,1747,EquipmentSkillItem,0
4055,2020022,202002,1,1748,EquipmentSkillItem,0
4056,2020022,202002,1,1749,EquipmentSkillItem,0
4057,2020022,202002,1,1750,EquipmentSkillItem,0
4058,2020022,202002,1,1751,EquipmentSkillItem,0
4059,2020022,202002,1,1752,EquipmentSkillItem,0
4060,2020022,202002,1,1753,EquipmentSkillItem,0
4061,2020022,202002,1,1754,EquipmentSkillItem,0
4062,2020022,202002,1,1755,EquipmentSkillItem,0
4063,2020022,202002,1,1756,EquipmentSkillItem,0
4064,2020022,202002,1,1757,EquipmentSkillItem,0
4065,2020022,202002,1,1758,EquipmentSkillItem,0
4066,2020022,202002,1,1759,EquipmentSkillItem,0
4067,2020022,202002,1,1760,EquipmentSkillItem,0
4068,2020022,202002,1,1761,EquipmentSkillItem,0
4069,2020022,202002,1,1762,EquipmentSkillItem,0
4070,2020022,202002,1,1763,EquipmentSkillItem,0
4071,2020022,202002,1,1764,EquipmentSkillItem,0
4072,2020022,202002,1,1765,EquipmentSkillItem,0
4073,2020022,202002,1,1766,EquipmentSkillItem,0
4074,2030011,203001,1,1000,TrainingItem,0
4075,2030011,203001,1,1001,TrainingItem,0
4076,2030011,203001,1,1002,TrainingItem,0
4077,2030011,203001,1,1003,TrainingItem,0
4078,2030011,203001,1,1004,TrainingItem,0
4079,2030011,203001,1,900,TrainingItem,0
4080,2030011,203001,1,901,TrainingItem,0
4081,2030011,203001,1,902,TrainingItem,0
4082,2030011,203001,1,903,TrainingItem,0
4083,2030011,203001,1,904,TrainingItem,0
4084,2030011,203001,1,700,TrainingItem,0
4085,2030011,203001,1,701,TrainingItem,0
4086,2030011,203001,1,702,TrainingItem,0
4087,2030011,203001,1,703,TrainingItem,0
4088,2030011,203001,1,704,TrainingItem,0
4089,2040011,204001,0,1,TreasureItem,0
4090,2050011,205001,0,1,TreasureItem,0
4091,2060011,206001,0,1,TreasureItem,0
4092,2070011,207001,0,1,TreasureItem,0
4093,2080011,208001,0,1,TreasureItem,0
4094,2090010,209001,0,1005480,Card,765122
4095,2110011,211001,1,1021090,Card,0
4096,2110011,211001,1,803,TrainingItem,0
4097,2110021,211002,1,21101,AwakeningItem,0
4098,2120010,212001,1,21201,AwakeningItem,0
4099,2120012,212001,1,21201,AwakeningItem,0
4100,2120020,212002,1,1020880,Card,0
4101,2120020,212002,1,601,TrainingItem,0
4102,2120022,212002,1,1020880,Card,0
4103,2120022,212002,1,801,TrainingItem,0
4104,2120030,212003,1,1023320,Card,0
4105,2120030,212003,1,604,TrainingItem,0
4106,2120032,212003,1,1023320,Card,0
4107,2120032,212003,1,804,TrainingItem,0
4108,2120040,212004,1,700,TrainingItem,0
4109,2120040,212004,1,701,TrainingItem,0
4110,2120040,212004,1,702,TrainingItem,0
4111,2120040,212004,1,703,TrainingItem,0
4112,2120040,212004,1,704,TrainingItem,0
4113,2120042,212004,1,900,TrainingItem,0
4114,2120042,212004,1,901,TrainingItem,0
4115,2120042,212004,1,902,TrainingItem,0
4116,2120042,212004,1,903,TrainingItem,0
4117,2120042,212004,1,904,TrainingItem,0
4118,2130011,213001,1,1115,EquipmentSkillItem,0
4119,2130011,213001,1,1116,EquipmentSkillItem,0
4120,2130011,213001,1,1117,EquipmentSkillItem,0
4121,2130011,213001,1,1118,EquipmentSkillItem,0
4122,2130011,213001,1,1119,EquipmentSkillItem,0
4123,2130011,213001,1,1120,EquipmentSkillItem,0
4124,2130011,213001,1,1121,EquipmentSkillItem,0
4125,2130011,213001,1,1122,EquipmentSkillItem,0
4126,2130011,213001,1,1123,EquipmentSkillItem,0
4127,2130011,213001,1,1124,EquipmentSkillItem,0
4128,2130011,213001,1,1125,EquipmentSkillItem,0
4129,2130011,213001,1,1126,EquipmentSkillItem,0
4130,2130011,213001,1,1127,EquipmentSkillItem,0
4131,2130011,213001,1,1128,EquipmentSkillItem,0
4132,2130011,213001,1,1129,EquipmentSkillItem,0
4133,2130011,213001,1,1130,EquipmentSkillItem,0
4134,2130011,213001,1,1131,EquipmentSkillItem,0
4135,2130011,213001,1,1132,EquipmentSkillItem,0
4136,2130011,213001,1,1133,EquipmentSkillItem,0
4137,2130011,213001,1,1134,EquipmentSkillItem,0
4138,2130011,213001,1,1135,EquipmentSkillItem,0
4139,2130011,213001,1,1136,EquipmentSkillItem,0
4140,2130011,213001,1,1137,EquipmentSkillItem,0
4141,2130011,213001,1,1138,EquipmentSkillItem,0
4142,2130011,213001,1,1139,EquipmentSkillItem,0
4143,2130011,213001,1,1140,EquipmentSkillItem,0
4144,2130011,213001,1,1141,EquipmentSkillItem,0
4145,2130011,213001,1,1142,EquipmentSkillItem,0
4146,2130011,213001,1,1143,EquipmentSkillItem,0
4147,2130011,213001,1,1144,EquipmentSkillItem,0
4148,2130011,213001,1,1145,EquipmentSkillItem,0
4149,2130011,213001,1,1146,EquipmentSkillItem,0
4150,2130011,213001,1,1147,EquipmentSkillItem,0
4151,2130011,213001,1,1148,EquipmentSkillItem,0
4152,2140011,214001,1,1007360,Card,0
4153,2140011,214001,1,5,SupportItem,0
4154,2150011,215001,1,21501,AwakeningItem,0
4155,2150011,215001,1,1021840,Card,0
4156,2150011,215001,1,603,TrainingItem,0
4157,2160011,216001,1,21601,SupportItem,0
4158,2170011,217001,0,10,AwakeningItem,0
4159,2180011,218001,1,1149,EquipmentSkillItem,0
4160,2180011,218001,1,1150,EquipmentSkillItem,0
4161,2180011,218001,1,1151,EquipmentSkillItem,0
4162,2180011,218001,1,1152,EquipmentSkillItem,0
4163,2180011,218001,1,1153,EquipmentSkillItem,0
4164,2180011,218001,1,1154,EquipmentSkillItem,0
4165,2180011,218001,1,1155,EquipmentSkillItem,0
4166,2180011,218001,1,1156,EquipmentSkillItem,0
4167,2180011,218001,1,1157,EquipmentSkillItem,0
4168,2180011,218001,1,1158,EquipmentSkillItem,0
4169,2180011,218001,1,1159,EquipmentSkillItem,0
4170,2180011,218001,1,1160,EquipmentSkillItem,0
4171,2180011,218001,1,1161,EquipmentSkillItem,0
4172,2180011,218001,1,1162,EquipmentSkillItem,0
4173,2180011,218001,1,1163,EquipmentSkillItem,0
4174,2180011,218001,1,1164,EquipmentSkillItem,0
4175,2180011,218001,1,1165,EquipmentSkillItem,0
4176,2180011,218001,1,1166,EquipmentSkillItem,0
4177,2180011,218001,1,1167,EquipmentSkillItem,0
4178,2180011,218001,1,1168,EquipmentSkillItem,0
4179,2180011,218001,1,1169,EquipmentSkillItem,0
4180,2180011,218001,1,1170,EquipmentSkillItem,0
4181,2180011,218001,1,1171,EquipmentSkillItem,0
4182,2180011,218001,1,1172,EquipmentSkillItem,0
4183,2180011,218001,1,1173,EquipmentSkillItem,0
4184,2180011,218001,1,1174,EquipmentSkillItem,0
4185,2180011,218001,1,1175,EquipmentSkillItem,0
4186,2180011,218001,1,1176,EquipmentSkillItem,0
4187,2180011,218001,1,1177,EquipmentSkillItem,0
4188,2180011,218001,1,1178,EquipmentSkillItem,0
4189,2180011,218001,1,1179,EquipmentSkillItem,0
4190,2180011,218001,1,1180,EquipmentSkillItem,0
4191,2180011,218001,1,1181,EquipmentSkillItem,0
4192,2180011,218001,1,1182,EquipmentSkillItem,0
4193,2190011,219001,0,34601,SupportItem,0
4194,2210011,221001,1,6,SupportItem,0
4195,2210011,221001,1,1000,SupportItem,0
4196,2210011,221001,1,1505,SupportItem,0
4197,2210011,221001,1,1700,SupportItem,0
4198,2210011,221001,1,600,TrainingItem,0
4199,2210011,221001,1,601,TrainingItem,0
4200,2210011,221001,1,602,TrainingItem,0
4201,2210011,221001,1,603,TrainingItem,0
4202,2210011,221001,1,604,TrainingItem,0
4203,2210011,221001,1,700,TrainingItem,0
4204,2210011,221001,1,701,TrainingItem,0
4205,2210011,221001,1,702,TrainingItem,0
4206,2210011,221001,1,703,TrainingItem,0
4207,2210011,221001,1,704,TrainingItem,0
4208,2220011,222001,1,1,AwakeningItem,0
4209,2220011,222001,1,2,AwakeningItem,0
4210,2230011,223001,1,1000,TrainingItem,0
4211,2230011,223001,1,1001,TrainingItem,0
4212,2230011,223001,1,1002,TrainingItem,0
4213,2230011,223001,1,1003,TrainingItem,0
4214,2230011,223001,1,1004,TrainingItem,0
4215,2230011,223001,1,1013400,Card,0
4216,2230012,223001,1,1000,TrainingItem,0
4217,2230012,223001,1,1001,TrainingItem,0
4218,2230012,223001,1,1002,TrainingItem,0
4219,2230012,223001,1,1003,TrainingItem,0
4220,2230012,223001,1,1004,TrainingItem,0
4221,2230012,223001,1,1003970,Card,0
4222,2240011,224001,1,1023150,Card,0
4223,2240011,224001,1,804,TrainingItem,0
4224,2240021,224002,1,22401,AwakeningItem,0
4225,2250012,225001,1,1,PotentialItem,0
4226,2250012,225001,1,6,PotentialItem,0
4227,2250012,225001,1,11,PotentialItem,0
4228,2260012,226001,1,2,PotentialItem,0
4229,2260012,226001,1,7,PotentialItem,0
4230,2260012,226001,1,12,PotentialItem,0
4231,2270012,227001,1,3,PotentialItem,0
4232,2270012,227001,1,8,PotentialItem,0
4233,2270012,227001,1,13,PotentialItem,0
4234,2280012,228001,1,4,PotentialItem,0
4235,2280012,228001,1,9,PotentialItem,0
4236,2280012,228001,1,14,PotentialItem,0
4237,2290012,229001,1,5,PotentialItem,0
4238,2290012,229001,1,10,PotentialItem,0
4239,2290012,229001,1,15,PotentialItem,0
4240,2310012,231001,1,1,PotentialItem,0
4241,2310012,231001,1,6,PotentialItem,0
4242,2310012,231001,1,11,PotentialItem,0
4243,2310022,231002,1,2,PotentialItem,0
4244,2310022,231002,1,7,PotentialItem,0
4245,2310022,231002,1,12,PotentialItem,0
4246,2310032,231003,1,3,PotentialItem,0
4247,2310032,231003,1,8,PotentialItem,0
4248,2310032,231003,1,13,PotentialItem,0
4249,2310042,231004,1,4,PotentialItem,0
4250,2310042,231004,1,9,PotentialItem,0
4251,2310042,231004,1,14,PotentialItem,0
4252,2310052,231005,1,5,PotentialItem,0
4253,2310052,231005,1,10,PotentialItem,0
