id,ai_type,action_type,weight,hp_rate_begin,hp_rate_end,min_interval,max_number,atk_rate_1,atk_rate_2,max_num_per_turn,recover_hp_rate,next_ai_type,ai_param,ai_param2,attack_order
388,8000,1,100,0.0,100.0,0,999,100,100,6,0,8001.0,,,-1
389,8001,1,100,0.0,100.0,0,999,100,100,6,0,8002.0,,,-1
390,8002,1,100,0.0,100.0,0,999,100,100,6,0,8003.0,,,-1
391,8003,5,100,0.0,100.0,0,999,100,100,2,0,8004.0,1.0,3.0,-1
392,8004,1,100,0.0,100.0,0,999,100,100,6,0,8005.0,,,-1
393,8005,1,100,0.0,100.0,0,999,100,100,6,0,8006.0,,,-1
394,8006,2,100,0.0,100.0,0,999,100,100,1,0,8007.0,,,-1
395,8007,1,100,0.0,100.0,0,999,100,100,6,0,8008.0,,,-1
396,8008,5,100,0.0,100.0,0,999,100,100,2,0,8009.0,1.0,2.0,-1
397,8009,0,100,0.0,100.0,0,999,100,100,1,0,8010.0,,,-1
398,8010,1,100,0.0,100.0,0,999,100,100,6,0,8011.0,,,-1
399,8011,1,100,0.0,100.0,0,999,100,100,6,0,8012.0,,,-1
400,8012,1,100,0.0,100.0,0,999,100,100,6,0,8013.0,,,-1
401,8013,5,100,0.0,100.0,0,999,100,100,1,0,8014.0,1.0,1.0,-1
402,8014,1,100,0.0,100.0,0,999,100,100,6,0,8015.0,,,-1
403,8015,1,100,0.0,100.0,0,999,100,100,6,0,8016.0,,,-1
404,8016,1,100,0.0,100.0,0,999,100,100,6,0,8017.0,,,-1
405,8017,2,100,0.0,100.0,0,999,100,100,1,0,8000.0,2132.0,6061.0,-1
406,89,2,100,0.0,100.0,0,999,100,100,2,0,,,,-1
407,90,0,7,0.0,100.0,0,999,100,100,1,0,,,,-1
408,90,1,75,0.0,100.0,0,999,100,100,7,0,,,,-1
409,90,2,18,0.0,100.0,7,999,100,100,1,0,,,,-1
410,91,0,14,0.0,100.0,0,999,100,100,1,0,,,,-1
411,91,1,56,0.0,100.0,0,999,100,100,8,0,,,,-1
412,91,2,14,0.0,100.0,8,999,100,100,1,0,,,,-1
413,91,3,16,0.0,100.0,0,999,100,50,1,0,,,,-1
414,50020,5,100,0.0,100.0,0,999,100,100,1,0,50021.0,1.0,3.0,-1
415,50021,5,100,0.0,100.0,0,999,100,100,1,0,50022.0,1.0,2.0,-1
416,50022,5,100,0.0,100.0,0,999,100,100,1,0,50023.0,1.0,1.0,-1
417,50023,2,100,0.0,100.0,0,999,100,100,1,0,50024.0,,,-1
418,50024,5,100,0.0,100.0,0,999,100,100,1,0,50025.0,1.0,2.0,-1
419,50025,5,100,0.0,100.0,0,999,100,100,1,0,50026.0,1.0,1.0,-1
420,50026,2,100,0.0,100.0,0,999,100,100,1,0,50027.0,,,-1
421,50027,5,100,0.0,100.0,0,999,100,100,1,0,50028.0,1.0,1.0,-1
422,50028,2,100,0.0,100.0,0,999,100,100,5,0,,,,-1
424,92,0,15,0.0,100.0,0,999,100,100,1,0,,,,-1
425,92,1,58,0.0,100.0,0,999,100,100,5,0,,,,-1
426,92,2,16,0.0,100.0,5,999,100,100,1,0,,2292.0,6395.0,-1
427,92,2,11,0.0,100.0,5,999,100,100,1,0,,2293.0,6397.0,-1
428,93,0,15,0.0,100.0,0,999,100,100,1,0,,,,-1
429,93,1,38,0.0,100.0,0,999,100,100,8,0,,,,-1
430,93,2,11,0.0,100.0,5,999,100,100,2,0,,2294.0,6399.0,-1
431,93,2,11,0.0,100.0,5,999,100,100,2,0,,2295.0,6401.0,-1
432,93,4,25,0.0,90.0,0,999,100,100,1,4,,,,-1
433,50030,0,5,0.0,100.0,0,999,100,100,1,0,,,,-1
434,50030,1,45,0.0,100.0,0,999,100,100,5,0,,,,-1
435,50030,2,25,0.0,100.0,4,999,100,100,1,0,,,,-1
436,50030,4,25,0.0,100.0,2,999,100,100,1,15,,,,-1
437,50031,2,100,0.0,100.0,0,999,100,100,2,0,,,,-1
442,50050,1,50,0.0,100.0,0,999,100,100,7,0,,,,-1
443,50050,2,30,0.0,100.0,4,999,100,100,1,0,,,,-1
444,50050,4,20,0.0,100.0,3,999,100,100,1,10,,,,-1
445,50051,1,50,0.0,100.0,0,999,100,100,6,0,,,,-1
446,50051,2,50,0.0,100.0,5,999,100,100,1,0,,,,-1
447,94,1,3,0.0,100.0,0,999,100,100,5,0,,,,-1
448,94,2,1,0.0,100.0,6,999,100,100,1,0,,,,-1
449,94,4,96,0.0,100.0,0,999,100,100,1,15,,,,-1
450,95,1,3,0.0,100.0,0,999,100,100,6,0,,,,-1
451,95,2,1,0.0,100.0,7,999,100,100,1,0,,,,-1
452,95,4,96,0.0,100.0,0,999,100,100,1,18,,,,-1
453,96,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1
454,96,1,22,0.0,100.0,0,999,100,100,8,0,,,,-1
455,96,2,18,0.0,100.0,8,999,100,100,1,0,,,,-1
456,96,4,40,0.0,85.0,9,999,100,100,1,3,,,,-1
457,97,0,7,0.0,100.0,0,999,100,100,1,0,,,,-1
458,97,1,78,0.0,100.0,0,999,100,100,12,0,,,,-1
459,97,2,15,0.0,100.0,12,999,100,100,1,0,,,,-1
460,10000,5,100,0.0,100.0,0,999,100,100,2,0,10001.0,1.0,3.0,-1
461,10001,1,100,0.0,100.0,0,999,100,100,6,0,10002.0,,,-1
462,10002,1,100,0.0,100.0,0,999,100,100,6,0,10003.0,,,-1
463,10003,2,100,0.0,100.0,0,999,100,100,1,0,10004.0,2867.0,7716.0,-1
464,10004,1,100,0.0,100.0,0,999,100,100,6,0,10005.0,,,-1
465,10005,1,100,0.0,100.0,0,999,100,100,6,0,10006.0,,,-1
466,10006,1,100,0.0,100.0,0,999,100,100,6,0,10007.0,,,-1
467,10007,1,100,0.0,100.0,0,999,100,100,6,0,10008.0,,,-1
468,10008,5,100,0.0,100.0,0,999,100,100,2,0,10009.0,1.0,2.0,-1
469,10009,0,100,0.0,100.0,0,999,100,100,1,0,10010.0,,,-1
470,10010,5,100,0.0,100.0,0,999,100,100,1,0,10011.0,1.0,1.0,-1
471,10011,1,100,0.0,100.0,0,999,100,100,6,0,10012.0,,,-1
472,10012,1,100,0.0,100.0,0,999,100,100,6,0,10013.0,,,-1
473,10013,1,100,0.0,100.0,0,999,100,100,6,0,10014.0,,,-1
474,10014,1,100,0.0,100.0,0,999,100,100,6,0,10015.0,,,-1
475,10015,1,100,0.0,100.0,0,999,100,100,6,0,10016.0,,,-1
476,10016,1,100,0.0,100.0,0,999,100,100,6,0,10017.0,,,-1
477,10017,2,100,0.0,100.0,0,999,100,100,1,0,10000.0,2868.0,7718.0,-1
478,98,0,9,0.0,100.0,0,999,100,100,1,0,,,,-1
479,98,1,77,0.0,100.0,0,999,100,100,11,0,,,,-1
480,98,2,14,0.0,100.0,11,999,100,100,1,0,,,,-1
481,99,0,8,0.0,100.0,0,999,100,100,1,0,,,,-1
482,99,1,71,0.0,100.0,0,999,100,100,9,0,,,,-1
483,99,2,21,0.0,100.0,5,999,100,100,2,0,,,,-1
484,100,0,13,0.0,100.0,0,999,100,100,1,0,,,,-1
485,100,1,55,0.0,100.0,0,999,100,100,7,0,,,,-1
486,100,2,14,0.0,100.0,7,999,100,100,1,0,,,,-1
487,100,3,18,0.0,100.0,0,999,100,95,1,0,,,,-1
488,101,1,60,0.0,100.0,0,999,100,100,3,0,,,,-1
489,101,2,40,0.0,100.0,3,999,100,100,1,0,,,,-1
490,102,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1
491,102,1,69,0.0,100.0,0,999,100,100,7,0,,,,-1
492,102,2,7,0.0,100.0,5,999,100,100,2,0,,2907.0,7824.0,-1
493,102,2,7,0.0,100.0,5,999,100,100,2,0,,2908.0,7826.0,-1
494,102,2,7,0.0,100.0,5,999,100,100,2,0,,2909.0,7828.0,-1
495,103,0,8,0.0,100.0,0,999,100,100,1,0,,,,-1
496,103,1,40,0.0,100.0,0,999,100,100,7,0,,,,-1
497,103,2,12,0.0,100.0,7,999,100,100,1,0,,,,-1
498,103,3,40,0.0,100.0,0,999,100,50,1,0,,,,-1
499,11000,1,100,0.0,100.0,0,999,100,100,6,0,11001.0,,,-1
500,11001,1,100,0.0,100.0,0,999,100,100,6,0,11002.0,,,-1
501,11002,1,100,0.0,100.0,0,999,100,100,6,0,11003.0,,,-1
502,11003,2,100,0.0,100.0,0,999,100,100,1,0,11004.0,2975.0,7949.0,-1
503,11004,1,100,0.0,100.0,0,999,100,100,6,0,11005.0,,,-1
504,11005,1,100,0.0,100.0,0,999,100,100,6,0,11006.0,,,-1
505,11006,1,100,0.0,100.0,0,999,100,100,6,0,11007.0,,,-1
506,11007,0,100,0.0,100.0,0,999,100,100,1,0,11008.0,,,-1
507,11008,1,100,0.0,100.0,0,999,100,100,6,0,11009.0,,,-1
508,11009,1,100,0.0,100.0,0,999,100,100,6,0,11010.0,,,-1
509,11010,1,100,0.0,100.0,0,999,100,100,6,0,11011.0,,,-1
510,11011,1,100,0.0,100.0,0,999,100,100,6,0,11012.0,,,-1
511,11012,1,100,0.0,100.0,0,999,100,100,6,0,11013.0,,,-1
512,11013,2,100,0.0,100.0,0,999,100,100,1,0,11000.0,2976.0,7951.0,-1
513,12000,1,100,0.0,100.0,0,999,100,100,6,0,12001.0,,,-1
514,12001,1,100,0.0,100.0,0,999,100,100,6,0,12002.0,,,-1
515,12002,1,100,0.0,100.0,0,999,100,100,6,0,12003.0,,,-1
516,12003,2,100,0.0,100.0,0,999,100,100,1,0,12004.0,3023.0,8054.0,-1
517,12004,1,100,0.0,100.0,0,999,100,100,6,0,12005.0,,,-1
518,12005,1,100,0.0,100.0,0,999,100,100,6,0,12006.0,,,-1
519,12006,1,100,0.0,100.0,0,999,100,100,6,0,12007.0,,,-1
520,12007,2,100,0.0,100.0,0,999,100,100,1,0,12008.0,3024.0,8056.0,-1
521,12008,1,100,0.0,100.0,0,999,100,100,6,0,12009.0,,,-1
522,12009,1,100,0.0,100.0,0,999,100,100,6,0,12010.0,,,-1
523,12010,1,100,0.0,100.0,0,999,100,100,6,0,12011.0,,,-1
524,12011,1,100,0.0,100.0,0,999,100,100,6,0,12012.0,,,-1
525,12012,1,100,0.0,100.0,0,999,100,100,6,0,12013.0,,,-1
526,12013,0,100,0.0,100.0,0,999,100,100,1,0,12000.0,,,-1
527,50060,1,40,0.0,100.0,0,999,100,100,6,0,,,,-1
528,50060,2,60,0.0,100.0,5,999,100,100,1,0,,,,-1
529,50061,1,75,31.0,100.0,0,999,100,100,5,0,,,,-1
530,50061,2,30,51.0,80.0,4,999,100,100,1,0,,,,-1
531,50061,2,50,31.0,50.0,3,999,100,100,2,0,,,,-1
532,50061,2,90,0.0,30.0,2,999,100,100,2,0,,,,-1
533,50062,1,40,0.0,100.0,0,999,100,100,6,0,,,,-1
534,50062,2,30,0.0,100.0,5,999,100,100,1,0,,,,-1
535,50062,4,30,0.0,100.0,3,999,100,100,1,10,,,,-1
536,50063,1,50,0.0,100.0,0,999,100,100,6,0,,,,-1
537,50063,2,40,0.0,100.0,5,999,100,100,1,0,,,,-1
538,50063,4,10,0.0,100.0,3,999,100,100,1,10,,,,-1
539,50064,1,50,0.0,100.0,0,999,100,100,7,0,,,,-1
540,50064,2,50,0.0,100.0,5,999,100,100,1,0,,,,-1
541,13000,1,100,0.0,100.0,0,999,100,100,6,0,13001.0,,,-1
542,13001,5,100,0.0,100.0,0,999,100,100,2,0,13002.0,1.0,3.0,-1
543,13002,2,100,0.0,100.0,0,999,100,100,1,0,13003.0,3147.0,8354.0,-1
544,13003,1,100,0.0,100.0,0,999,100,100,6,0,13004.0,,,-1
545,13004,1,100,0.0,100.0,0,999,100,100,6,0,13005.0,,,-1
546,13005,1,100,0.0,100.0,0,999,100,100,6,0,13006.0,,,-1
547,13006,1,100,0.0,100.0,0,999,100,100,6,0,13007.0,,,-1
548,13007,1,100,0.0,100.0,0,999,100,100,6,0,13008.0,,,-1
549,13008,5,100,0.0,100.0,0,999,100,100,2,0,13009.0,1.0,2.0,-1
550,13009,0,100,0.0,100.0,0,999,100,100,1,0,13010.0,,,-1
551,13010,1,100,0.0,100.0,0,999,100,100,6,0,13011.0,,,-1
552,13011,5,100,0.0,100.0,0,999,100,100,1,0,13012.0,1.0,1.0,-1
553,13012,1,100,0.0,100.0,0,999,100,100,6,0,13013.0,,,-1
554,13013,1,100,0.0,100.0,0,999,100,100,6,0,13014.0,,,-1
555,13014,1,100,0.0,100.0,0,999,100,100,6,0,13015.0,,,-1
556,13015,1,100,0.0,100.0,0,999,100,100,6,0,13016.0,,,-1
557,13016,1,100,0.0,100.0,0,999,100,100,6,0,13017.0,,,-1
558,13017,2,100,0.0,100.0,0,999,100,100,1,0,13000.0,3148.0,8356.0,-1
559,50065,2,100,0.0,100.0,0,999,100,100,1,0,,,,-1
560,50066,1,40,0.0,100.0,0,999,100,100,6,0,,,,-1
561,50066,2,30,0.0,100.0,5,999,100,100,1,0,,,,-1
562,50066,4,30,0.0,100.0,3,999,100,100,1,15,,,,-1
563,14000,1,100,0.0,100.0,0,999,100,100,5,0,14001.0,,,-1
564,14001,2,100,0.0,100.0,0,999,100,100,1,0,14002.0,3263.0,8693.0,-1
565,14002,1,100,0.0,100.0,0,999,100,100,5,0,14003.0,,,-1
566,14003,1,100,0.0,100.0,0,999,100,100,5,0,14004.0,,,-1
567,14004,5,100,0.0,100.0,0,999,100,100,2,0,14005.0,1.0,3.0,-1
568,14005,1,100,0.0,100.0,0,999,100,100,5,0,14006.0,,,-1
569,14006,1,100,0.0,100.0,0,999,100,100,5,0,14007.0,,,-1
570,14007,5,100,0.0,100.0,0,999,100,100,2,0,14008.0,1.0,2.0,-1
571,14008,1,100,0.0,100.0,0,999,100,100,5,0,14009.0,,,-1
572,14009,1,100,0.0,100.0,0,999,100,100,5,0,14010.0,,,-1
573,14010,1,100,0.0,100.0,0,999,100,100,5,0,14011.0,,,-1
574,14011,2,100,0.0,100.0,0,999,100,100,2,0,14012.0,3263.0,8693.0,-1
575,14012,5,100,0.0,100.0,0,999,100,100,1,0,14013.0,1.0,1.0,-1
576,14013,1,100,0.0,100.0,0,999,100,100,5,0,14014.0,,,-1
577,14014,1,100,0.0,100.0,0,999,100,100,5,0,14015.0,,,-1
578,14015,2,100,0.0,100.0,0,999,100,100,2,0,14000.0,3300.0,8776.0,-1
579,50067,1,70,0.0,100.0,0,999,100,100,7,0,,,,-1
580,50067,2,30,0.0,100.0,5,999,100,100,1,0,,,,-1
581,15000,1,100,0.0,100.0,0,999,100,100,7,0,15001.0,,,-1
582,15001,1,100,0.0,100.0,0,999,100,100,7,0,15002.0,,,-1
583,15002,1,100,0.0,100.0,0,999,100,100,7,0,15003.0,,,-1
584,15003,5,100,0.0,100.0,0,999,100,100,2,0,15004.0,1.0,3.0,-1
585,15004,1,100,0.0,100.0,0,999,100,100,7,0,15005.0,,,-1
586,15005,1,100,0.0,100.0,0,999,100,100,7,0,15006.0,,,-1
587,15006,1,100,0.0,100.0,0,999,100,100,7,0,15007.0,,,-1
588,15007,1,100,0.0,100.0,0,999,100,100,7,0,15008.0,,,-1
589,15008,5,100,0.0,100.0,0,999,100,100,2,0,15009.0,1.0,2.0,-1
590,15009,0,100,0.0,100.0,0,999,100,100,1,0,15010.0,,,-1
591,15010,1,100,0.0,100.0,0,999,100,100,6,0,15011.0,,,-1
592,15011,5,100,0.0,100.0,0,999,100,100,1,0,15012.0,1.0,1.0,-1
593,15012,1,100,0.0,100.0,0,999,100,100,6,0,15013.0,,,-1
594,15013,1,100,0.0,100.0,0,999,100,100,6,0,15014.0,,,-1
595,15014,1,100,0.0,100.0,0,999,100,100,6,0,15015.0,,,-1
596,15015,1,100,0.0,100.0,0,999,100,100,6,0,15016.0,,,-1
597,15016,1,100,0.0,100.0,0,999,100,100,6,0,15017.0,,,-1
598,15017,2,100,0.0,100.0,0,999,100,100,1,0,15000.0,3557.0,9328.0,-1
599,104,0,13,0.0,100.0,0,999,100,100,1,0,,,,-1
600,104,1,66,0.0,100.0,0,999,100,100,5,0,,,,-1
601,104,2,21,0.0,100.0,5,999,100,100,1,0,,,,-1
602,50070,5,100,0.0,100.0,0,999,100,100,1,0,50071.0,1.0,7.0,-1
603,50071,5,100,0.0,100.0,0,999,100,100,1,0,50072.0,1.0,6.0,-1
604,50072,5,100,0.0,100.0,0,999,100,100,1,0,50073.0,1.0,5.0,-1
605,50073,5,100,0.0,100.0,0,999,100,100,1,0,50074.0,1.0,4.0,-1
606,50074,5,100,0.0,100.0,0,999,100,100,1,0,50075.0,1.0,3.0,-1
607,50075,5,100,0.0,100.0,0,999,100,100,1,0,50076.0,1.0,2.0,-1
608,50076,5,100,0.0,100.0,0,999,100,100,1,0,50077.0,1.0,1.0,-1
609,50077,2,100,0.0,100.0,0,999,100,100,1,0,50070.0,,,-1
610,105,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1
611,105,1,58,0.0,100.0,0,999,100,100,7,0,,,,-1
612,105,2,14,0.0,100.0,8,999,100,100,1,0,,,,-1
613,105,3,18,0.0,100.0,0,999,100,95,7,0,,,,-1
614,16000,1,100,0.0,100.0,0,999,100,100,8,0,16001.0,,,-1
615,16001,1,100,0.0,100.0,0,999,100,100,8,0,16002.0,,,-1
616,16002,1,100,0.0,100.0,0,999,100,100,8,0,16003.0,,,-1
617,16003,1,100,0.0,100.0,0,999,100,100,8,0,16004.0,,,-1
618,16004,5,100,0.0,100.0,0,999,100,100,2,0,16005.0,1.0,3.0,-1
619,16005,1,100,0.0,100.0,0,999,100,100,8,0,16006.0,,,-1
620,16006,1,100,0.0,100.0,0,999,100,100,8,0,16007.0,,,-1
621,16007,1,100,0.0,100.0,0,999,100,100,8,0,16008.0,,,-1
622,16008,1,100,0.0,100.0,0,999,100,100,8,0,16009.0,,,-1
623,16009,5,100,0.0,100.0,0,999,100,100,2,0,16010.0,1.0,2.0,-1
624,16010,1,100,0.0,100.0,0,999,100,100,8,0,16011.0,,,-1
625,16011,1,100,0.0,100.0,0,999,100,100,8,0,16012.0,,,-1
626,16012,1,100,0.0,100.0,0,999,100,100,8,0,16013.0,,,-1
627,16013,1,100,0.0,100.0,0,999,100,100,8,0,16014.0,,,-1
628,16014,5,100,0.0,100.0,0,999,100,100,1,0,16015.0,1.0,1.0,-1
629,16015,1,100,0.0,100.0,0,999,100,100,8,0,16016.0,,,-1
630,16016,1,100,0.0,100.0,0,999,100,100,8,0,16017.0,,,-1
631,16017,1,100,0.0,100.0,0,999,100,100,8,0,16018.0,,,-1
632,16018,1,100,0.0,100.0,0,999,100,100,8,0,16019.0,,,-1
633,16019,2,100,0.0,100.0,0,999,100,100,1,0,16000.0,3664.0,595.0,-1
634,17000,1,100,0.0,100.0,0,999,100,100,9,0,17001.0,,,-1
635,17001,1,100,0.0,100.0,0,999,100,100,9,0,17002.0,,,-1
636,17002,1,100,0.0,100.0,0,999,100,100,9,0,17003.0,,,-1
637,17003,1,100,0.0,100.0,0,999,100,100,9,0,17004.0,,,-1
638,17004,1,100,0.0,100.0,0,999,100,100,9,0,17005.0,,,-1
639,17005,1,100,0.0,100.0,0,999,100,100,9,0,17006.0,,,-1
640,17006,1,100,0.0,100.0,0,999,100,100,9,0,17007.0,,,-1
641,17007,1,100,0.0,100.0,0,999,100,100,9,0,17008.0,,,-1
642,17008,1,100,0.0,100.0,0,999,100,100,9,0,17009.0,,,-1
643,17009,5,100,0.0,100.0,0,999,100,100,1,0,17010.0,1.0,3.0,-1
644,17010,1,100,0.0,100.0,0,999,100,100,7,0,17011.0,,,-1
645,17011,5,100,0.0,100.0,0,999,100,100,2,0,17012.0,1.0,2.0,-1
646,17012,1,100,0.0,100.0,0,999,100,100,7,0,17013.0,,,-1
647,17013,1,100,0.0,100.0,0,999,100,100,7,0,17014.0,,,-1
648,17014,1,100,0.0,100.0,0,999,100,100,7,0,17015.0,,,-1
649,17015,1,100,0.0,100.0,0,999,100,100,7,0,17016.0,,,-1
650,17016,5,100,0.0,100.0,0,999,100,100,2,0,17017.0,1.0,1.0,-1
651,17017,1,100,0.0,100.0,0,999,100,100,7,0,17018.0,,,-1
652,17018,1,100,0.0,100.0,0,999,100,100,7,0,17019.0,,,-1
653,17019,2,100,0.0,100.0,0,999,100,100,1,0,17000.0,3707.0,2308.0,-1
654,106,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1
655,106,1,70,0.0,100.0,0,999,100,100,11,0,,,,-1
656,106,2,20,0.0,100.0,5,999,100,100,2,0,,,,-1
657,107,0,9,0.0,100.0,0,999,100,100,1,0,,,,-1
658,107,1,91,0.0,100.0,0,999,100,100,6,0,,,,-1
659,108,0,9,0.0,100.0,0,999,100,100,1,0,,,,-1
660,108,1,91,0.0,100.0,0,999,100,100,7,0,,,,-1
661,109,0,9,0.0,100.0,0,999,100,100,1,0,,,,-1
662,109,1,91,0.0,100.0,0,999,100,100,8,0,,,,-1
663,110,0,9,0.0,100.0,0,999,100,100,1,0,,,,-1
664,110,1,91,0.0,100.0,0,999,100,100,9,0,,,,-1
665,111,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1
666,111,1,30,0.0,100.0,0,999,100,100,4,0,,,,-1
667,111,2,60,0.0,100.0,4,999,100,100,1,0,,,,-1
668,112,0,7,0.0,100.0,0,999,100,100,1,0,,,,-1
669,112,1,30,0.0,100.0,0,999,100,100,5,0,,,,-1
670,112,2,63,0.0,100.0,5,999,100,100,1,0,,,,-1
671,113,0,4,0.0,100.0,0,999,100,100,1,0,,,,-1
672,113,1,30,0.0,100.0,0,999,100,100,6,0,,,,-1
673,113,2,66,0.0,100.0,6,999,100,100,1,0,,,,-1
674,50080,1,5,0.0,100.0,0,999,100,100,5,0,,,,0
675,50080,2,95,0.0,100.0,5,999,100,100,1,0,,,,0
676,50090,1,5,0.0,100.0,0,999,100,100,6,0,,,,-1
677,50090,2,80,0.0,100.0,6,999,100,100,1,0,,,,0
678,50100,1,5,0.0,100.0,0,999,100,100,7,0,,,,-1
679,50100,2,80,0.0,100.0,7,999,100,100,1,0,,,,0
680,50110,1,60,0.0,100.0,0,999,100,100,7,0,,,,-1
681,50110,2,40,0.0,100.0,7,999,100,100,1,0,,,,1
682,50111,1,60,0.0,100.0,0,999,100,100,7,0,,,,-1
683,50111,2,40,0.0,100.0,7,999,100,100,1,0,,,,3
684,50120,1,70,0.0,100.0,0,999,100,100,7,0,,,,-1
685,50120,2,30,0.0,100.0,5,999,100,100,2,0,,,,3
686,50121,1,70,0.0,100.0,0,999,100,100,7,0,,,,-1
687,50121,2,30,0.0,100.0,5,999,100,100,2,0,,,,2
688,50130,1,50,0.0,100.0,0,999,100,100,7,0,,,,-1
689,50130,2,30,0.0,100.0,7,999,100,100,1,0,,,,2
690,50130,4,20,0.0,100.0,7,999,100,100,1,15,,,,3
691,50131,1,50,0.0,100.0,0,999,100,100,7,0,,,,-1
692,50131,2,30,0.0,100.0,7,999,100,100,1,0,,,,1
693,50131,4,20,0.0,100.0,7,999,100,100,1,15,,,,2
698,114,0,9,0.0,100.0,0,999,100,100,1,0,,,,-1
699,114,1,74,0.0,100.0,0,999,100,100,4,0,,,,-1
700,114,2,17,0.0,100.0,2,999,100,100,2,0,,,,-1
701,115,0,8,0.0,100.0,0,999,100,100,1,0,,,,-1
702,115,1,76,0.0,100.0,0,999,100,100,5,0,,,,-1
703,115,2,16,0.0,100.0,2,999,100,100,2,0,,,,-1
704,50142,1,1,0.0,100.0,0,999,100,100,3,0,,,,-1
705,50142,2,50,0.0,100.0,3,999,100,100,1,0,,,,2
706,50142,3,49,0.0,100.0,0,999,100,80,1,0,,,,-1
707,116,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1
708,116,1,72,0.0,100.0,0,999,100,100,6,0,,,,-1
709,116,2,18,0.0,100.0,2,999,100,100,2,0,,,,-1
710,117,0,13,0.0,100.0,0,999,100,100,1,0,,,,-1
711,117,1,17,0.0,100.0,0,999,100,100,7,0,,,,-1
712,117,2,20,0.0,100.0,7,999,100,100,1,0,,,,-1
713,117,4,50,0.0,85.0,0,999,100,100,1,5,,,,-1
714,118,0,12,0.0,100.0,0,999,100,100,1,0,,,,-1
715,118,1,16,0.0,100.0,0,999,100,100,6,0,,,,-1
716,118,2,22,0.0,100.0,6,999,100,100,1,0,,,,-1
717,118,4,50,0.0,85.0,0,999,100,100,1,8,,,,-1
718,50112,1,60,0.0,100.0,0,999,100,100,7,0,,,,-1
719,50112,2,40,0.0,100.0,7,999,100,100,1,0,,,,2
720,50122,1,70,0.0,100.0,0,999,100,100,7,0,,,,-1
721,50122,2,30,0.0,100.0,5,999,100,100,2,0,,,,1
722,50132,1,50,0.0,100.0,0,999,100,100,7,0,,,,-1
723,50132,2,30,0.0,100.0,7,999,100,100,1,0,,,,3
724,50132,4,20,0.0,100.0,7,999,100,100,1,15,,,,1
725,119,0,11,0.0,100.0,0,999,100,100,1,0,,,,-1
726,119,1,35,0.0,100.0,0,999,100,100,9,0,,,,-1
727,119,2,12,0.0,100.0,5,999,100,100,2,0,,2294.0,5126.0,-1
728,119,2,12,0.0,100.0,5,999,100,100,2,0,,2295.0,5127.0,-1
729,119,4,30,0.0,90.0,0,999,100,100,1,4,,,,-1
730,120,0,9,0.0,100.0,0,999,100,100,1,0,,,,-1
731,120,1,47,0.0,100.0,0,999,100,100,10,0,,,,-1
732,120,2,19,0.0,100.0,10,999,100,100,1,0,,,,-1
733,120,4,25,0.0,85.0,0,999,100,100,1,4,,,,-1
734,121,0,22,0.0,100.0,0,999,100,100,1,0,,,,-1
735,121,1,25,0.0,100.0,0,999,100,100,4,0,,,,-1
736,121,2,13,0.0,100.0,4,999,100,100,1,0,,,,-1
737,121,3,40,0.0,100.0,0,999,100,40,1,0,,,,-1
738,122,0,12,0.0,100.0,0,999,100,100,1,0,,,,-1
739,122,1,22,0.0,100.0,0,999,100,100,6,0,,,,-1
740,122,2,16,0.0,100.0,6,999,100,100,1,0,,,,-1
741,122,3,50,0.0,100.0,0,999,100,70,2,0,,,,-1
742,18000,1,100,0.0,100.0,0,999,100,100,6,0,18001.0,,,-1
743,18001,1,100,0.0,100.0,0,999,100,100,6,0,18002.0,,,-1
744,18002,1,100,0.0,100.0,0,999,100,100,6,0,18003.0,,,-1
745,18003,1,100,0.0,100.0,0,999,100,100,6,0,18004.0,,,-1
746,18004,2,100,0.0,100.0,0,999,100,100,1,0,18005.0,4009.0,10431.0,-1
747,18005,1,100,0.0,100.0,0,999,100,100,6,0,18006.0,,,-1
748,18006,1,100,0.0,100.0,0,999,100,100,6,0,18007.0,,,-1
749,18007,1,100,0.0,100.0,0,999,100,100,6,0,18008.0,,,-1
750,18008,1,100,0.0,100.0,0,999,100,100,6,0,18009.0,,,-1
751,18009,1,100,0.0,100.0,0,999,100,100,6,0,18010.0,,,-1
752,18010,1,100,0.0,100.0,0,999,100,100,6,0,18011.0,,,-1
753,18011,1,100,0.0,100.0,0,999,100,100,6,0,18012.0,,,-1
754,18012,1,100,0.0,100.0,0,999,100,100,6,0,18013.0,,,-1
755,18013,2,100,0.0,100.0,0,999,100,100,1,0,18000.0,4010.0,10432.0,-1
756,123,0,10,0.0,100.0,0,999,100,100,1,0,,,,-1
757,123,1,36,0.0,100.0,0,999,100,100,7,0,,,,-1
758,123,2,14,0.0,100.0,6,999,100,100,1,0,,,,-1
759,123,3,40,0.0,100.0,0,999,140,120,3,0,,,,-1
760,124,0,15,0.0,100.0,0,999,100,100,1,0,,,,-1
761,124,1,63,0.0,100.0,0,999,100,100,9,0,,,,-1
762,124,2,25,0.0,100.0,6,999,100,100,2,0,,,,-1
763,125,0,12,0.0,100.0,0,999,100,100,1,0,,,,-1
764,125,1,65,0.0,100.0,0,999,100,100,10,0,,,,-1
