sugoroku_map_id,enemy_info
3030090,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 2000180, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3030091,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 2000180, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3030092,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 2000181, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3040010,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 3000560, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000620, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000680, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000740, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000800, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 3000560, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000620, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000680, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000740, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000800, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3040011,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 3000560, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000620, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000680, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000740, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000800, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 3000560, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000620, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000680, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000740, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000800, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3040012,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 3000560, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000620, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000680, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000740, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000800, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 3000560, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000620, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000680, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000740, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000800, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3040020,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 3000560, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000620, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000680, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000740, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000800, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002160, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3040021,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 3000560, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000620, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000680, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000740, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000800, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002160, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3040022,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 3000560, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000620, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000680, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000740, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000800, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002160, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3040030,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002160, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000560, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000620, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000680, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000740, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000800, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3040031,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002160, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000560, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000620, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000680, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000740, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000800, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3040032,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002160, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000560, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000620, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000680, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000740, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 3000800, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3040040,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9000020, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3040041,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9000020, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3040042,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 9000020, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3040050,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3040051,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
3040052,"{""battles"": [{""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}, {""rounds"": [{""comment"": null, ""enemies"": [{""card_id"": 1002120, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002110, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002430, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}, {""card_id"": 1002140, ""enemy_skill_ids"": [], ""enemy_round_skill_set_id"": null}], ""round_no"": 1}]}], ""display_type"": ""normal""}"
