id,type,name,image_path,dragonball_session_id,priority
726,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　スペシャルキャラクター編,images/en/mission/mission_banner_event_726_R8.png,,20726
727,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　バーダックチーム編,images/en/mission/mission_banner_event_727_1.png,,20727
728,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　大宇宙の頂点,images/en/mission/mission_banner_event_728.png,,20728
729,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　第7宇宙の戦士,images/en/mission/mission_banner_event_729_A.png,,20729
735,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　パンのひみつの冒険,images/en/mission/mission_banner_event_735.png,,20735
736,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　GT編,images/en/mission/mission_banner_event_736_A2.png,,20736
737,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　輝く愛と燃える正義,images/en/mission/mission_banner_event_737.png,,20737
738,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　ギニュー特戦隊編,images/en/mission/mission_banner_event_738_A.png,,80059
739,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　ナメック星編,images/en/mission/mission_banner_event_739.png,,20739
741,MissionCategory::ExtraMissionCategory,【チャレンジ】熱闘悟空伝 GT編,images/en/mission/mission_banner_event_741.png,,80047
742,MissionCategory::ExtraMissionCategory,【チャレンジ】激闘ベジータ伝,images/en/mission/mission_banner_event_742.png,,80043
743,MissionCategory::ExtraMissionCategory,【チャレンジ】怒りの猛進！包囲網をぶち破れ,images/en/mission/mission_banner_event_743.png,,30743
744,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　第6宇宙編,images/en/mission/mission_banner_event_744.png,,20744
745,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　未来の平和を守る者,images/en/mission/mission_banner_event_745.png,,20745
746,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　極限バトル!!三大超サイヤ人,images/en/mission/mission_banner_event_746.png,,20746
747,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　DBフュージョンズ編,images/en/mission/mission_banner_event_747.png,,20747
749,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　宿命の血統編　※海外版の特別用,images/en/mission/mission_banner_event_749_2.png,,20749
750,MissionCategory::ExtraMissionCategory,【チャレンジ】壮絶！超絶！破壊神集結,images/en/mission/mission_banner_event_750.png,,30750
751,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア オッス！帰ってきた孫悟空と仲間たち!!,images/en/mission/mission_banner_event_751.png,,80055
752,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア 誇りを賭けた覚醒,images/en/mission/mission_banner_event_752.png,,80056
753,MissionCategory::ExtraMissionCategory,"【チャレンジ】極限Zエリア　激突!!宇宙最強を賭けて
",images/en/mission/mission_banner_event_753.png,,20753
754,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　DBヒーローズ編,images/en/mission/mission_banner_event_754_A2.png,,80077
755,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】極限Zエリア　宇宙サバイバル編,images/en/mission/mission_banner_event_755.png,,80099
756,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】極限Zエリア　忍び寄る脅威,images/en/mission/mission_banner_event_756.png,,80100
757,MissionCategory::ExtraMissionCategory,【チャレンジ】極限Zエリア　少年編,images/en/mission/mission_banner_event_757.png,,80101
758,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】極限Zエリア　奮闘する地球戦士,images/en/mission/mission_banner_event_758.png,,80101
759,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】極限Zエリア　受け継がれた力,images/en/mission/mission_banner_event_759.png,,80128
760,MissionCategory::ExtraMissionCategory,【チャレンジ】超激闘大全,images/en/mission/mission_banner_event_760.png,,80042
761,MissionCategory::ExtraMissionCategory,【チャレンジ】目醒める恐怖！セルマックス,images/en/mission/mission_banner_event_761_2.png,,80065
762,MissionCategory::ExtraMissionCategory,サイヤの闘志と最凶のプライド,images/en/mission/mission_banner_event_762_A3.png,,80066
763,MissionCategory::ExtraMissionCategory,【チャレンジ】新ナメック星の危機！超装甲を突破せよ,images/en/mission/mission_banner_event_763.png,,80065
764,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】最強奥義！元気玉で勝利をつかめ！,images/en/mission/mission_banner_event_764.png,,80086
765,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】願いの逆流！邪悪龍誕生,images/en/mission/mission_banner_event_765.png,,86813
766,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】8周年！Anniversary Battle,images/en/mission/mission_banner_event_766_2.png,,80091
767,MissionCategory::ExtraMissionCategory,【チャレンジ】目撃せよ！サポートメモリー強化,images/en/mission/mission_banner_event_767.png,,80102
768,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】一掃せよ！栽培マンとの戦闘訓練,images/en/mission/mission_banner_event_768.png,,80105
770,MissionCategory::ExtraMissionCategory,【チャレンジ】究極のレッドゾーン GT編,images/en/mission/mission_banner_event_770.png,,80049
771,MissionCategory::ExtraMissionCategory,【チャレンジ】究極のレッドゾーン 劇場版,images/en/mission/mission_banner_event_771_B.png,,80050
772,MissionCategory::ExtraMissionCategory,【チャレンジ】究極のレッドゾーン 最凶の一族編,images/en/mission/mission_banner_event_772_2.png,,80051
773,MissionCategory::ExtraMissionCategory,【チャレンジ】究極のレッドゾーン SDBヒーローズ編,images/en/mission/mission_banner_event_773_B.png,,80076
774,MissionCategory::ExtraMissionCategory,"【チャレンジ】究極のレッドゾーン レッドリボン軍編
",images/en/mission/mission_banner_event_774.png,,80081
775,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】究極のレッドゾーン 絶望の未来編,images/en/mission/mission_banner_event_775_D.png,,80112
776,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】究極のレッドゾーン 劇場版2,images/en/mission/mission_banner_event_776_D.png,,80159
777,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】新たなる人造人間の野望,images/en/mission/mission_banner_event_777.png,,100098
778,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】全滅させろ！クローン戦士の氾濫,images/en/mission/mission_banner_event_778.png,,80134
779,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】緊迫のライジングファイト,images/en/mission/mission_banner_event_779.png,,80138
780,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】極限Zエリア_劇場版,images/en/mission/mission_banner_event_780_A2.png,,20780
781,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】神の怒りと人間の意志,images/en/mission/mission_banner_event_781_A3.png,,86812
782,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】極限Zエリア_属性キャラクター特別編,images/en/mission/mission_banner_event_782.png,,80143
783,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】攻略せよ！殺し屋の領域,images/en/mission/mission_banner_event_783.png,,80187
784,MissionCategory::ExtraMissionCategory,[en]ドッカン究極エキサイトバトル,images/en/mission/mission_banner_event_784.png,,80158
786,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】ドラゴンボール超 劇場版メモリアルバトル,images/en/mission/mission_banner_event_786_2.png,,80162
787,MissionCategory::ExtraMissionCategory,[en]究極のレッドゾーン 魔人ブウ編,images/en/mission/mission_banner_event_787_D.png,,80047
788,MissionCategory::ExtraMissionCategory,[en]最凶フリーザ伝,images/en/mission/mission_banner_event_788.png,,80182
789,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】極限Zエリア　バーダックチーム編(※リニューアル),images/en/mission/mission_banner_event_789.png,,80021
790,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】至上のバトルスペクタクル ドラゴンボール超編,images/en/mission/mission_banner_event_790_C.png,,80161
791,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】極限Zエリア　悪夢を呼ぶ破壊者,images/en/mission/mission_banner_event_791.png,,80048
792,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】極限Zエリア　ギニュー特戦隊編(※リニューアル),images/en/mission/mission_banner_event_738_A.png,,80051
793,MissionCategory::ExtraMissionCategory,[en]793_【チャレンジ】ドキドキ❤︎ヒロインバトル,images/en/mission/mission_banner_event_793.png,,80203
794,MissionCategory::ExtraMissionCategory,[en]怒りの猛進！包囲網をぶち破れ(※リニューアル),images/en/mission/mission_banner_event_794.png,,80188
795,MissionCategory::ExtraMissionCategory,[en]795_【チャレンジ】至上のバトルスペクタクル 宇宙サバイバル編,images/en/mission/mission_banner_event_795_B.png,,80191
796,MissionCategory::ExtraMissionCategory,[en]796【チャレンジ】ドラゴンボールZ 劇場版メモリアルバトル,images/en/mission/mission_banner_event_796_3.png,,80206
797,MissionCategory::ExtraMissionCategory,[en]797_【チャレンジ】至上のバトルスペクタクル 劇場版,images/en/mission/mission_banner_event_797_C.png,,80203
798,MissionCategory::ExtraMissionCategory,[en]【チャレンジ】恐怖！戦慄！悪魔の目覚め,images/en/mission/mission_banner_event_798.png,,80212
799,MissionCategory::ExtraMissionCategory,[en]799_【チャレンジ】SDBH スペシャルバトル,images/en/mission/mission_banner_event_799.png,,80799
803,MissionCategory::ExtraMissionCategory,【限定】究極レベルアップ！精神と時の部屋,images/en/mission/mission_banner_event_803.png,,80026
804,MissionCategory::ExtraMissionCategory,【限定】もっと強く!! 孫親子の超修業,images/en/dummy_image/dummy_image.png,,80057
806,MissionCategory::ExtraMissionCategory,さらなる力を求めて！神レベルの猛特訓(リニューアル),images/en/mission/mission_banner_event_806.png,,80000
901,MissionCategory::ExtraMissionCategory,【DBストーリー】襲い来る脅威！戦闘民族サイヤ人,images/en/mission/mission_banner_event_901.png,,70901
902,MissionCategory::ExtraMissionCategory,【DBストーリー】ドラゴンボールGT ~究極のDB編~,images/en/mission/mission_banner_event_902.png,,70902
903,MissionCategory::ExtraMissionCategory,【DBストーリー】神と神,images/en/mission/mission_banner_event_903.png,,70903
904,MissionCategory::ExtraMissionCategory,904_【DBストーリー】銀河ギリギリ!!ぶっちぎりの凄い奴,images/en/mission/mission_banner_event_904.png,,70904
905,MissionCategory::ExtraMissionCategory,【DBストーリー】大激闘!!ナメック星,images/en/mission/mission_banner_event_905.png,,70905
906,MissionCategory::ExtraMissionCategory,【DBストーリー】とびっきりの最強対最強,images/en/mission/mission_banner_event_906.png,,70906
907,MissionCategory::ExtraMissionCategory,【DBストーリー】うちやぶれ!!伝説の超サイヤ人,images/en/mission/mission_banner_event_907.png,,70907
908,MissionCategory::ExtraMissionCategory,[en]【DBストーリー】対決！恐怖のギニュー特戦隊,images/en/mission/mission_banner_event_908.png,,70908
909,MissionCategory::ExtraMissionCategory,【DBストーリー】大冒険!!ドラゴンボール探し,images/en/mission/mission_banner_event_909.png,,70909
911,MissionCategory::ExtraMissionCategory,[en]【DBストーリー】地球まるごと超決戦,images/en/mission/mission_banner_event_911.png,,70911
912,MissionCategory::ExtraMissionCategory,[en]【DBストーリー】ドラゴンボールGT ~復讐鬼ベビー編~,images/en/mission/mission_banner_event_912.png,,70912
913,MissionCategory::ExtraMissionCategory,[en]【DBストーリー】強豪集結！第21回天下一武道会,images/en/mission/mission_banner_event_913.png,,70913
914,MissionCategory::ExtraMissionCategory,[en]【DBストーリー】龍拳爆発!!悟空がやらねば誰がやる,images/en/mission/mission_banner_event_914.png,,70914
915,MissionCategory::ExtraMissionCategory,[en]【DBストーリー】突撃！レッドリボン軍　前編,images/en/mission/mission_banner_event_915.png,,70915
916,MissionCategory::ExtraMissionCategory,[en]【DBストーリー】激震!!フリーザ最終決戦,images/en/mission/mission_banner_event_916.png,,70916
917,MissionCategory::ExtraMissionCategory,[en]【DBストーリー】突撃！レッドリボン軍 後編,images/en/mission/mission_banner_event_917.png,,70917
918,MissionCategory::ExtraMissionCategory,[en]【DBストーリー】復活の「F」,images/en/mission/mission_banner_event_918.png,,70918
919,MissionCategory::ExtraMissionCategory,[en]【DBストーリー】対決！こまったときの占いババ,images/en/mission/mission_banner_event_919.png,,70919
921,MissionCategory::ExtraMissionCategory,[en]【DBストーリー】超戦士撃破!!勝つのはオレだ,images/en/mission/mission_banner_event_921.png,,70919
922,MissionCategory::ExtraMissionCategory,[en]922_【DBストーリー】超サイヤ人だ孫悟空,images/en/mission/mission_banner_event_922.png,,70922
923,MissionCategory::ExtraMissionCategory,【DBストーリー】ドラゴンボールGT復讐鬼ベビー完結編,images/en/mission/mission_banner_event_923.png,,70923
924,MissionCategory::ExtraMissionCategory,【DBストーリー】新たな敵!!人造人間起動,images/en/mission/mission_banner_event_924.png,,70923
926,MissionCategory::ExtraMissionCategory,【DBストーリー】実力伯仲！第22回天下一武道会,images/en/mission/mission_banner_event_926.png,,70926
1000,MissionCategory::DailyMissionCategory,Daily Missions,,,1
1201,MissionCategory::ExtraMissionCategory,【特別編】超絶技巧の仕事人,images/en/mission/mission_banner_event_1201.png,,86718
1202,MissionCategory::ExtraMissionCategory,【回数制限】パンのひみつの冒険,images/en/mission/mission_banner_event_1202.png,,86830
1301,MissionCategory::ExtraMissionCategory,[en]【物語】超戦士メモリアル〜孫悟空と仲間たち〜,images/en/mission/mission_banner_event_1301.png,,80088
1302,MissionCategory::ExtraMissionCategory,[en]【物語】超戦士メモリアル〜孫悟空とライバルたち〜,images/en/mission/mission_banner_event_1302.png,,80089
1303,MissionCategory::ExtraMissionCategory,[en]【物語】恐怖の魔人と生まれ変わる魂,images/en/mission/mission_banner_event_1303.png,,80090
1304,MissionCategory::ExtraMissionCategory,[en]【物語】超戦士メモリアル〜希望の戦士トランクス〜,images/en/mission/mission_banner_event_1304.png,,80117
1305,MissionCategory::ExtraMissionCategory,[en]【物語】フリーザの果てしなき野望,images/en/mission/mission_banner_event_1305.png,,80165
1306,MissionCategory::ExtraMissionCategory,[en]【物語】超戦士メモリアル〜孫悟空と破壊神〜,images/en/mission/mission_banner_event_1306.png,,50234
1307,MissionCategory::ExtraMissionCategory,[en]1307_【物語】悪魔襲来！ 伝説の超サイヤ人ブロリー,images/en/mission/mission_banner_event_1307.png,,80211
1308,MissionCategory::ExtraMissionCategory,【物語】ドラゴンボールDAIMA,images/en/mission/mission_banner_event_1308.png,,81308
1309,MissionCategory::ExtraMissionCategory,【物語】超戦士列伝 ドラゴンボール編,images/en/mission/mission_banner_event_1309.png,,80235
1311,MissionCategory::ExtraMissionCategory,【物語】超戦士列伝 ドラゴンボールGT編,images/en/mission/mission_banner_event_1311.png,,80233
1312,MissionCategory::ExtraMissionCategory,【物語】超戦士列伝 ドラゴンボール超編,images/en/mission/mission_banner_event_1312.png,,80232
1313,MissionCategory::ExtraMissionCategory,1313_【物語】超戦士列伝 ドラゴンボールZ編,images/en/mission/mission_banner_event_1313.png,,80234
1701,MissionCategory::ExtraMissionCategory,【チャレンジ】至上のバトルスペクタクル 超戦士集結編,images/en/mission/mission_banner_event_1701.png,,81707
1702,MissionCategory::ExtraMissionCategory,究極のレッドゾーン 孫悟空の軌跡編,images/en/mission/mission_banner_event_1702.png,,81702
1703,MissionCategory::ExtraMissionCategory,究極のレッドゾーン ベジータの軌跡編,images/en/mission/mission_banner_event_1703.png,,81712
1704,MissionCategory::ExtraMissionCategory,【チャレンジ】歴戦の超強敵,images/en/mission/mission_banner_event_1704.png,,81704
1705,MissionCategory::ExtraMissionCategory,【チャレンジ】10周年！Anniversary Battle,images/en/mission/mission_banner_event_1705_A.png,,81705
1706,MissionCategory::ExtraMissionCategory,【チャレンジ】Dokkan Chronicle,images/en/mission/mission_banner_event_1706_A1.png,,81706
1707,MissionCategory::ExtraMissionCategory,【チャレンジ】限界挑戦！バトルフェスティバル,images/en/mission/mission_banner_event_1707.png,,86703
1708,MissionCategory::ExtraMissionCategory,【チャレンジ】憲兵をやっつけろ！仮面の魔人参上！,images/en/mission/mission_banner_event_1708.png,,81708
1712,MissionCategory::ExtraMissionCategory,【チャレンジ】(通常開催版)ドッカン究極スピードバトル,images/en/mission/mission_banner_event_1712.png,,81709
1714,MissionCategory::ExtraMissionCategory,【チャレンジ】ドッカン究極エキサイトバトル ※通常版,images/en/mission/mission_banner_event_1714.png,,81711
1715,MissionCategory::ExtraMissionCategory,【チャレンジ】究極のレッドゾーン 少年編,images/en/mission/mission_banner_event_1715.png,,86704
1716,MissionCategory::ExtraMissionCategory,【チャレンジ】本気対本気！ガチバトル,images/en/mission/mission_banner_event_1716.png,,86815
1717,MissionCategory::ExtraMissionCategory,【チャレンジ】MILLION ARENA-予選-,images/en/mission/mission_banner_event_1717.png,,86720
1718,MissionCategory::ExtraMissionCategory,【チャレンジ】MILLION ARENA-準決勝-,images/en/mission/mission_banner_event_1718.png,,86715
1719,MissionCategory::ExtraMissionCategory,【チャレンジ】MILLION ARENA-決勝-,images/en/mission/mission_banner_event_1719.png,,86716
1721,MissionCategory::ExtraMissionCategory,【チャレンジ】MILLION ARENA -シングルマッチ- (ソロ向け),images/en/mission/mission_banner_event_1721.png,,86719
1722,MissionCategory::ExtraMissionCategory,GLOBAL CP記念！SPECIAL BATTLE 2025,images/en/mission/mission_banner_event_1722_2.png,,86816
1723,MissionCategory::ExtraMissionCategory,【チャレンジ】超連携!!タッグバトル,images/en/mission/mission_banner_event_1723.png,,86814
1724,MissionCategory::ExtraMissionCategory,1724_【チャレンジ】宇宙を歪める正義と秩序,images/en/mission/mission_banner_event_1724.png,,86717
1725,MissionCategory::ExtraMissionCategory,1725_【チャレンジ】ドッカン究極リクエストバトル(国内版),images/en/mission/mission_banner_event_1725.png,,86718
1726,MissionCategory::ExtraMissionCategory,【チャレンジ】至上のバトルスペクタクル 次世代のサイヤ人編,images/en/mission/mission_banner_event_1726.png,,86820
1727,MissionCategory::ExtraMissionCategory,1727_【チャレンジ】見切れるか!?分身ゴジータ,images/en/mission/mission_banner_event_1727.png,,86719
1728,MissionCategory::ExtraMissionCategory,【チャレンジ】ユニオンマスターズ,images/en/mission/mission_banner_event_1728.png,,86831
2000,MissionCategory::JointCampaignPrivateMissionCategory,WW連動企画の個人ミッション,,,1
2001,MissionCategory::JointCampaignMissionCategory,WW連動企画の協力(対決)ミッション,,,1
3001,MissionCategory::ExtraMissionCategory,【極限Zバトル】最強の奥義 超サイヤ人3,images/en/mission/mission_banner_event_zbattle_001.png,,10001
3002,MissionCategory::ExtraMissionCategory,【極限Zバトル】破壊と殺戮の超戦士 伝説の超サイヤ人ブロリー,images/en/mission/mission_banner_event_zbattle_002.png,,10002
3003,MissionCategory::ExtraMissionCategory,【極限Zバトル】ナメック星編,images/en/mission/mission_banner_event_zbattle_003.png,,10003
3004,MissionCategory::ExtraMissionCategory,【極限Zバトル】帝王の執念　フリーザ(フルパワー),images/en/mission/mission_banner_event_zbattle_004.png,,10004
3005,MissionCategory::ExtraMissionCategory,【極限Zバトル】親子三大かめはめ波,images/en/mission/mission_banner_event_zbattle_005.png,,10005
3006,MissionCategory::ExtraMissionCategory,【極限Zバトル】万物の凌駕　パーフェクトセル,images/en/mission/mission_banner_event_zbattle_006.png,,10006
3007,MissionCategory::ExtraMissionCategory,【極限Zバトル】究極パワー放出　アルティメット孫悟飯,images/en/mission/mission_banner_event_zbattle_007.png,,10007
3009,MissionCategory::ExtraMissionCategory,【極限Zバトル】ナメック星人としての闘い　ピッコロ,images/en/mission/mission_banner_event_zbattle_009.png,,10009
3010,MissionCategory::ExtraMissionCategory,【極限Zバトル】熱き究極戦士　ジレン,images/en/mission/mission_banner_event_zbattle_010.png,,10010
3011,MissionCategory::ExtraMissionCategory,【極限Zバトル】心なき破壊衝動　魔人ブウ(純粋),images/en/mission/mission_banner_event_zbattle_011.png,,10011
3012,MissionCategory::ExtraMissionCategory,【極限Zバトル】振り下ろされた罰　ビルス,images/en/mission/mission_banner_event_zbattle_012.png,,10012
3013,MissionCategory::ExtraMissionCategory,【極限Zバトル】戦闘民族の真価　超サイヤ人3ベジータ,images/en/mission/mission_banner_event_zbattle_013.png,,10013
3014,MissionCategory::ExtraMissionCategory,【極限Zバトル】地獄の羅刹鬼　スーパージャネンバ,images/en/mission/mission_banner_event_zbattle_014.png,,10014
3015,MissionCategory::ExtraMissionCategory,【極限Zバトル】流刑のサイヤ人　ブロリー,images/en/mission/mission_banner_event_zbattle_015.png,,10015
3016,MissionCategory::ExtraMissionCategory,【極限Zバトル】絶対無敵の戦士　超ゴジータ,images/en/mission/mission_banner_event_zbattle_016.png,,10016
3017,MissionCategory::ExtraMissionCategory,【極限Zバトル】勇気の覚醒　超サイヤ人孫悟空Jr.,images/en/mission/mission_banner_event_zbattle_017.png,,10017
3018,MissionCategory::ExtraMissionCategory,【極限Zバトル】サイヤを継承する少年　超サイヤ人ベジータJr.,images/en/mission/mission_banner_event_zbattle_018.png,,10018
3019,MissionCategory::ExtraMissionCategory,【極限Zバトル】真の最強邪悪龍　超一星龍,images/en/mission/mission_banner_event_zbattle_019.png,,10019
3020,MissionCategory::ExtraMissionCategory,【極限Zバトル】正義の死神大暴れ　超サイヤ人3ゴテンクス,images/en/mission/mission_banner_event_zbattle_020.png,,10020
3021,MissionCategory::ExtraMissionCategory,【極限Zバトル】親子ギャリック砲,images/en/mission/mission_banner_event_zbattle_021.png,,10021
3022,MissionCategory::ExtraMissionCategory,【極限Zバトル】復讐の焔　ゴールデンフリーザ,images/en/mission/mission_banner_event_zbattle_022.png,,10022
3023,MissionCategory::ExtraMissionCategory,【極限Zバトル】漆黒の脅威　ゴクウブラック,images/en/mission/mission_banner_event_zbattle_023.png,,10023
3024,MissionCategory::ExtraMissionCategory,【極限Zバトル】恐怖の嵐　フリーザ(第二形態),images/en/mission/mission_banner_event_zbattle_024.png,,10024
3025,MissionCategory::ExtraMissionCategory,【極限Zバトル】絶望へのカウントダウン　魔人ブウ(アルティメット悟飯吸収),images/en/mission/mission_banner_event_zbattle_025.png,,10025
3026,MissionCategory::ExtraMissionCategory,【極限Zバトル】終わりなき恐怖　伝説の超サイヤ人ブロリー,images/en/mission/mission_banner_event_zbattle_026.png,,10026
3027,MissionCategory::ExtraMissionCategory,【極限Zバトル】七夕チャレンジ,images/en/mission/mission_banner_event_zbattle_027.png,,10027
3028,MissionCategory::ExtraMissionCategory,【極限Zバトル】地獄へのいざない　パーフェクトセル,images/en/mission/mission_banner_event_zbattle_028.png,,10028
3030,MissionCategory::ExtraMissionCategory,【極限Zバトル】進化を遂げた一撃　超サイヤ人ゴッドSS孫悟空,images/en/mission/mission_banner_event_zbattle_030.png,,10030
3031,MissionCategory::ExtraMissionCategory,【極限Zバトル】絶望のマイナスエネルギー　超一星龍,images/en/mission/mission_banner_event_zbattle_031.png,,10031
3032,MissionCategory::ExtraMissionCategory,【極限Zバトル】比類なき黄金の気　超ベジット,images/en/mission/mission_banner_event_zbattle_032.png,,10032
3033,MissionCategory::ExtraMissionCategory,【極限Zバトル】絶対神の憤怒　合体ザマス,images/en/mission/mission_banner_event_zbattle_033.png,,10033
3034,MissionCategory::ExtraMissionCategory,【極限Zバトル】宿命のライバル編,images/en/mission/mission_banner_event_zbattle_034.png,,10034
3035,MissionCategory::ExtraMissionCategory,【極限Zバトル】極まりしブルーの力　超サイヤ人ゴッドSSベジット,images/en/mission/mission_banner_event_zbattle_035.png,,10035
3036,MissionCategory::ExtraMissionCategory,【極限Zバトル】戦闘民族の熱き思い　超サイヤ人ゴッドSSベジータ,images/en/mission/mission_banner_event_zbattle_036.png,,10036
3037,MissionCategory::ExtraMissionCategory,【極限Zバトル】希望と願いの剣　超サイヤ人トランクス(未来),images/en/mission/mission_banner_event_zbattle_037.png,,10037
3038,MissionCategory::ExtraMissionCategory,【極限Zバトル】薔薇色に染まる超サイヤ人　ゴクウブラック(超サイヤ人ロゼ),images/en/mission/mission_banner_event_zbattle_038.png,,10038
3039,MissionCategory::ExtraMissionCategory,【極限Zバトル】第6宇宙の女戦士編,images/en/mission/mission_banner_event_zbattle_039.png,,10039
3040,MissionCategory::ExtraMissionCategory,【極限Zバトル】伝説を超えた進化形態　超サイヤ人3ブロリー,images/en/mission/mission_banner_event_zbattle_040.png,,10040
3041,MissionCategory::ExtraMissionCategory,【極限Zバトル】プライド・トルーパーズ,images/en/mission/mission_banner_event_zbattle_041.png,,10041
3042,MissionCategory::ExtraMissionCategory,【極限Zバトル】究極の人造人間　超17号,images/en/mission/mission_banner_event_zbattle_042.png,,10042
3043,MissionCategory::ExtraMissionCategory,【極限Zバトル】全てを超える魔人　魔人ブウ(純粋),images/en/mission/mission_banner_event_zbattle_043.png,,10043
3044,MissionCategory::ExtraMissionCategory,【極限Zバトル】暗黒の意思　仮面のサイヤ人,images/en/mission/mission_banner_event_zbattle_044.png,,10044
3045,MissionCategory::ExtraMissionCategory,【極限Zバトル】悪を砕く光　超ゴジータ,images/en/mission/mission_banner_event_zbattle_045.png,,10045
3046,MissionCategory::ExtraMissionCategory,【極限Zバトル】邪悪な侵犯　スーパージャネンバ,images/en/mission/mission_banner_event_zbattle_046.png,,10046
3047,MissionCategory::ExtraMissionCategory,【極限Zバトル】 宿命のライバル編2,images/en/mission/mission_banner_event_zbattle_047.png,,10047
3048,MissionCategory::ExtraMissionCategory,【極限Zバトル】超次元の極意　孫悟空(身勝手の極意“兆”),images/en/mission/mission_banner_event_zbattle_048.png,,10048
3049,MissionCategory::ExtraMissionCategory,【極限Zバトル】奇跡の決着　孫悟空&フリーザ(最終形態)(天使),images/en/mission/mission_banner_event_zbattle_049.png,,10049
3050,MissionCategory::ExtraMissionCategory,【極限Zバトル】 打倒超戦士編,images/en/mission/mission_banner_event_zbattle_050.png,,10050
3051,MissionCategory::ExtraMissionCategory,【極限Zバトル】宇宙一の大爆走　超サイヤ人3ゴテンクス,images/en/mission/mission_banner_event_zbattle_051.png,,10051
3052,MissionCategory::ExtraMissionCategory,【極限Zバトル】不滅の最凶戦士　伝説の超サイヤ人ブロリー,images/en/mission/mission_banner_event_zbattle_052.png,,10052
3053,MissionCategory::ExtraMissionCategory,【極限Zバトル】幻魔人が眠る身体　タピオン(ヒルデガーン),images/en/mission/mission_banner_event_zbattle_053.png,,10053
3054,MissionCategory::ExtraMissionCategory,【極限Zバトル】宿命のライバル編3[超サイヤ人4孫悟空_ベジータ],images/en/mission/mission_banner_event_zbattle_054.png,,10054
3055,MissionCategory::ExtraMissionCategory,【極限Zバトル】地獄の幕開け　クウラ(最終形態)[体属性],images/en/mission/mission_banner_event_zbattle_055.png,,10055
3056,MissionCategory::ExtraMissionCategory,【極限Zバトル】全身全霊のかめはめ波_超サイヤ人2孫悟飯(少年期),images/en/mission/mission_banner_event_zbattle_056.png,,10056
3057,MissionCategory::ExtraMissionCategory,【極限Zバトル】驚愕の超変身　超サイヤ人3孫悟空(天使)[技属性],images/en/mission/mission_banner_event_zbattle_057.png,,10057
3058,MissionCategory::ExtraMissionCategory,【極限Zバトル】凍てつく威光　フリーザ(第一形態)[技属性],images/en/mission/mission_banner_event_zbattle_058.png,,10058
3059,MissionCategory::ExtraMissionCategory,【極限Zバトル】ヒロインコレクション編,images/en/mission/mission_banner_event_zbattle_059.png,,10059
3060,MissionCategory::ExtraMissionCategory,【極限Zバトル】 凄絶な光の彼方に　魔人ベジータ[速属性],images/en/mission/mission_banner_event_zbattle_060.png,,10060
3061,MissionCategory::ExtraMissionCategory,【極限Zバトル】熱く震える力　超サイヤ人孫悟空[速属性],images/en/mission/mission_banner_event_zbattle_061.png,,10061
3062,MissionCategory::ExtraMissionCategory,【極限Zバトル】宇宙に輝く命　バーダック,images/en/mission/mission_banner_event_zbattle_062.png,,10062
