id,card_id,card_category_id,num
1031921007,1031921,92,7
1031921008,1031921,94,8
1031921009,1031921,97,9
1031950001,1031950,64,1
1031950002,1031950,83,2
1031950003,1031950,41,3
1031950004,1031950,46,4
1031950005,1031950,73,5
1031950006,1031950,23,6
1031950007,1031950,32,7
1031950008,1031950,43,8
1031950009,1031950,48,9
1031950010,1031950,50,10
1031950011,1031950,62,11
1031951001,1031951,64,1
1031951002,1031951,83,2
1031951003,1031951,41,3
1031951004,1031951,46,4
1031951005,1031951,73,5
1031951006,1031951,23,6
1031951007,1031951,32,7
1031951008,1031951,43,8
1031951009,1031951,48,9
1031951010,1031951,50,10
1031951011,1031951,62,11
1031960001,1031960,64,1
1031960002,1031960,83,2
1031960003,1031960,41,3
1031960004,1031960,46,4
1031960005,1031960,73,5
1031960006,1031960,23,6
1031960007,1031960,32,7
1031960008,1031960,43,8
1031960009,1031960,48,9
1031960010,1031960,50,10
1031960011,1031960,62,11
1031960012,1031960,13,12
1031960013,1031960,60,13
1031961001,1031961,64,1
1031961002,1031961,83,2
1031961003,1031961,41,3
1031961004,1031961,46,4
1031961005,1031961,73,5
1031961006,1031961,23,6
1031961007,1031961,32,7
1031961008,1031961,43,8
1031961009,1031961,48,9
1031961010,1031961,50,10
1031961011,1031961,62,11
1031961012,1031961,13,12
1031961013,1031961,60,13
1031990001,1031990,64,1
1031990002,1031990,28,2
1031990003,1031990,5,3
1031990004,1031990,36,4
1031990005,1031990,89,5
1031990006,1031990,41,6
1031990007,1031990,97,7
1031991001,1031991,64,1
1031991002,1031991,28,2
1031991003,1031991,5,3
1031991004,1031991,36,4
1031991005,1031991,89,5
1031991006,1031991,41,6
1031991007,1031991,97,7
1032000001,1032000,64,1
1032000002,1032000,28,2
1032000003,1032000,5,3
1032000004,1032000,36,4
1032000005,1032000,89,5
1032000006,1032000,41,6
1032000007,1032000,97,7
1032001001,1032001,64,1
1032001002,1032001,28,2
1032001003,1032001,5,3
1032001004,1032001,36,4
1032001005,1032001,89,5
1032001006,1032001,41,6
1032001007,1032001,97,7
1032010001,1032010,64,1
1032010002,1032010,28,2
1032010003,1032010,5,3
1032010004,1032010,36,4
1032010005,1032010,89,5
1032010006,1032010,41,6
1032010007,1032010,97,7
1032010008,1032010,39,8
1032011001,1032011,64,1
1032011002,1032011,28,2
1032011003,1032011,5,3
1032011004,1032011,36,4
1032011005,1032011,89,5
1032011006,1032011,41,6
1032011007,1032011,97,7
1032011008,1032011,39,8
1032020001,1032020,17,1
1032020002,1032020,31,2
1032020003,1032020,33,3
1032020004,1032020,41,4
1032020005,1032020,62,5
1032020006,1032020,68,6
1032020007,1032020,96,7
1032020008,1032020,97,8
1032021001,1032021,17,1
1032021002,1032021,31,2
1032021003,1032021,33,3
1032021004,1032021,41,4
1032021005,1032021,62,5
1032021006,1032021,68,6
1032021007,1032021,96,7
1032021008,1032021,97,8
1032030001,1032030,17,1
1032030002,1032030,31,2
1032030003,1032030,33,3
1032030004,1032030,41,4
1032030005,1032030,62,5
1032030006,1032030,68,6
1032030007,1032030,96,7
1032030008,1032030,97,8
1032031001,1032031,17,1
1032031002,1032031,31,2
1032031003,1032031,33,3
1032031004,1032031,41,4
1032031005,1032031,62,5
1032031006,1032031,68,6
1032031007,1032031,96,7
1032031008,1032031,97,8
1032040001,1032040,64,1
1032040002,1032040,41,2
1032040003,1032040,5,3
1032040004,1032040,89,4
1032040005,1032040,97,5
1032041001,1032041,64,1
1032041002,1032041,41,2
1032041003,1032041,5,3
1032041004,1032041,89,4
1032041005,1032041,97,5
1032050001,1032050,64,1
1032050002,1032050,41,2
1032050003,1032050,5,3
1032050004,1032050,89,4
1032050005,1032050,97,5
1032051001,1032051,64,1
1032051002,1032051,41,2
1032051003,1032051,5,3
1032051004,1032051,89,4
1032051005,1032051,97,5
1032060001,1032060,21,1
1032060002,1032060,94,2
1032060003,1032060,38,3
1032060004,1032060,97,4
1032060005,1032060,32,5
1032060006,1032060,43,6
1032060007,1032060,57,7
1032061001,1032061,21,1
1032061002,1032061,94,2
1032061003,1032061,38,3
1032061004,1032061,97,4
1032061005,1032061,32,5
1032061006,1032061,43,6
1032061007,1032061,57,7
1032070001,1032070,21,1
1032070002,1032070,94,2
1032070003,1032070,38,3
1032070004,1032070,97,4
1032070005,1032070,32,5
1032070006,1032070,43,6
1032070007,1032070,57,7
1032071001,1032071,21,1
1032071002,1032071,94,2
1032071003,1032071,38,3
1032071004,1032071,97,4
1032071005,1032071,32,5
1032071006,1032071,43,6
1032071007,1032071,57,7
1032080001,1032080,37,1
1032080002,1032080,70,2
1032080003,1032080,6,3
1032080004,1032080,21,4
1032080005,1032080,35,5
1032080006,1032080,58,6
1032080007,1032080,88,7
1032081001,1032081,37,1
1032081002,1032081,70,2
1032081003,1032081,6,3
1032081004,1032081,21,4
1032081005,1032081,35,5
1032081006,1032081,58,6
1032081007,1032081,88,7
1032090001,1032090,37,1
1032090002,1032090,70,2
1032090003,1032090,6,3
1032090004,1032090,21,4
1032090005,1032090,35,5
1032090006,1032090,58,6
1032090007,1032090,88,7
1032091001,1032091,37,1
1032091002,1032091,70,2
1032091003,1032091,6,3
1032091004,1032091,21,4
1032091005,1032091,35,5
1032091006,1032091,58,6
1032091007,1032091,88,7
1032100001,1032100,40,1
1032100002,1032100,5,2
1032100003,1032100,19,3
1032100004,1032100,30,4
1032100005,1032100,36,5
1032100006,1032100,38,6
1032100007,1032100,55,7
1032100008,1032100,63,8
1032100009,1032100,87,9
1032100010,1032100,89,10
1032100011,1032100,93,11
1032101001,1032101,40,1
1032101002,1032101,5,2
1032101003,1032101,19,3
1032101004,1032101,30,4
1032101005,1032101,36,5
1032101006,1032101,38,6
1032101007,1032101,55,7
1032101008,1032101,63,8
1032101009,1032101,87,9
1032101010,1032101,89,10
1032101011,1032101,93,11
1032110001,1032110,40,1
1032110002,1032110,5,2
1032110003,1032110,19,3
1032110004,1032110,30,4
1032110005,1032110,36,5
1032110006,1032110,38,6
1032110007,1032110,55,7
1032110008,1032110,63,8
1032110009,1032110,87,9
1032110010,1032110,89,10
1032110011,1032110,93,11
1032111001,1032111,40,1
1032111002,1032111,5,2
1032111003,1032111,19,3
1032111004,1032111,30,4
1032111005,1032111,36,5
1032111006,1032111,38,6
1032111007,1032111,55,7
1032111008,1032111,63,8
1032111009,1032111,87,9
1032111010,1032111,89,10
1032111011,1032111,93,11
1032120001,1032120,40,1
1032120002,1032120,5,2
1032120003,1032120,19,3
1032120004,1032120,30,4
1032120005,1032120,36,5
1032120006,1032120,38,6
1032120007,1032120,55,7
1032120008,1032120,63,8
1032120009,1032120,87,9
1032120010,1032120,89,10
1032120011,1032120,93,11
1032120012,1032120,67,12
1032120013,1032120,81,13
1032121001,1032121,40,1
1032121002,1032121,5,2
1032121003,1032121,19,3
1032121004,1032121,30,4
1032121005,1032121,36,5
1032121006,1032121,38,6
1032121007,1032121,55,7
1032121008,1032121,63,8
1032121009,1032121,87,9
1032121010,1032121,89,10
1032121011,1032121,93,11
1032121012,1032121,67,12
1032121013,1032121,81,13
1032160001,1032160,8,1
1032160002,1032160,19,2
1032160003,1032160,26,3
1032160004,1032160,50,4
1032160005,1032160,64,5
1032160006,1032160,80,6
1032160007,1032160,82,7
1032160008,1032160,84,8
1032160009,1032160,90,9
1032160010,1032160,92,10
1032160011,1032160,96,11
1032161001,1032161,8,1
1032161002,1032161,19,2
1032161003,1032161,26,3
1032161004,1032161,50,4
1032161005,1032161,64,5
1032161006,1032161,80,6
1032161007,1032161,82,7
1032161008,1032161,84,8
1032161009,1032161,90,9
1032161010,1032161,92,10
1032161011,1032161,96,11
1032170001,1032170,8,1
1032170002,1032170,19,2
1032170003,1032170,26,3
1032170004,1032170,50,4
1032170005,1032170,64,5
1032170006,1032170,80,6
1032170007,1032170,82,7
1032170008,1032170,84,8
1032170009,1032170,90,9
1032170010,1032170,92,10
1032170011,1032170,96,11
1032171001,1032171,8,1
1032171002,1032171,19,2
1032171003,1032171,26,3
1032171004,1032171,50,4
1032171005,1032171,64,5
1032171006,1032171,80,6
1032171007,1032171,82,7
1032171008,1032171,84,8
1032171009,1032171,90,9
1032171010,1032171,92,10
1032171011,1032171,96,11
1032180001,1032180,8,1
1032180002,1032180,19,2
1032180003,1032180,26,3
1032180004,1032180,50,4
1032180005,1032180,64,5
1032180006,1032180,80,6
1032180007,1032180,82,7
1032180008,1032180,84,8
1032180009,1032180,90,9
1032180010,1032180,92,10
1032180011,1032180,96,11
1032181001,1032181,8,1
1032181002,1032181,19,2
1032181003,1032181,26,3
1032181004,1032181,50,4
1032181005,1032181,64,5
1032181006,1032181,80,6
1032181007,1032181,82,7
1032181008,1032181,84,8
1032181009,1032181,90,9
1032181010,1032181,92,10
1032181011,1032181,96,11
1032190001,1032190,8,1
1032190002,1032190,19,2
1032190003,1032190,26,3
1032190004,1032190,50,4
1032190005,1032190,64,5
1032190006,1032190,80,6
1032190007,1032190,82,7
1032190008,1032190,84,8
1032190009,1032190,90,9
1032190010,1032190,92,10
1032190011,1032190,96,11
1032191001,1032191,8,1
1032191002,1032191,19,2
1032191003,1032191,26,3
1032191004,1032191,50,4
1032191005,1032191,64,5
1032191006,1032191,80,6
1032191007,1032191,82,7
1032191008,1032191,84,8
1032191009,1032191,90,9
1032191010,1032191,92,10
1032191011,1032191,96,11
1032200001,1032200,30,1
1032200002,1032200,4,2
1032200003,1032200,51,3
1032200004,1032200,87,4
1032200005,1032200,89,5
1032201001,1032201,30,1
1032201002,1032201,4,2
1032201003,1032201,51,3
1032201004,1032201,87,4
1032201005,1032201,89,5
1032210001,1032210,30,1
1032210002,1032210,4,2
1032210003,1032210,51,3
1032210004,1032210,87,4
1032210005,1032210,89,5
1032211001,1032211,30,1
1032211002,1032211,4,2
1032211003,1032211,51,3
1032211004,1032211,87,4
1032211005,1032211,89,5
1032220001,1032220,30,1
1032220002,1032220,4,2
1032220003,1032220,51,3
1032220004,1032220,87,4
1032220005,1032220,89,5
1032221001,1032221,30,1
1032221002,1032221,4,2
1032221003,1032221,51,3
1032221004,1032221,87,4
1032221005,1032221,89,5
1032230001,1032230,28,1
1032230002,1032230,44,2
1032231001,1032231,28,1
1032231002,1032231,44,2
1032240001,1032240,28,1
1032240002,1032240,44,2
1032241001,1032241,28,1
1032241002,1032241,44,2
1032250001,1032250,93,1
1032250002,1032250,17,2
1032250003,1032250,25,3
1032250004,1032250,26,4
1032250005,1032250,87,5
1032250006,1032250,20,6
1032250007,1032250,23,7
1032250008,1032250,30,8
1032250009,1032250,39,9
1032250010,1032250,60,10
1032250011,1032250,65,11
1032250012,1032250,66,12
1032250013,1032250,79,13
1032250014,1032250,80,14
1032250015,1032250,83,15
1032250016,1032250,84,16
1032250017,1032250,89,17
1032250018,1032250,98,18
1032251001,1032251,93,1
1032251002,1032251,17,2
1032251003,1032251,25,3
1032251004,1032251,26,4
1032251005,1032251,87,5
1032251006,1032251,20,6
1032251007,1032251,23,7
1032251008,1032251,30,8
1032251009,1032251,39,9
1032251010,1032251,60,10
1032251011,1032251,65,11
1032251012,1032251,66,12
1032251013,1032251,79,13
1032251014,1032251,80,14
1032251015,1032251,83,15
1032251016,1032251,84,16
1032251017,1032251,89,17
1032251018,1032251,98,18
1032260001,1032260,93,1
1032260002,1032260,17,2
1032260003,1032260,25,3
1032260004,1032260,26,4
1032260005,1032260,87,5
1032260006,1032260,20,6
1032260007,1032260,23,7
1032260008,1032260,30,8
1032260009,1032260,39,9
1032260010,1032260,60,10
1032260011,1032260,65,11
1032260012,1032260,66,12
1032260013,1032260,79,13
1032260014,1032260,80,14
1032260015,1032260,83,15
1032260016,1032260,84,16
1032260017,1032260,89,17
1032260018,1032260,98,18
1032261001,1032261,93,1
1032261002,1032261,17,2
1032261003,1032261,25,3
1032261004,1032261,26,4
1032261005,1032261,87,5
1032261006,1032261,20,6
1032261007,1032261,23,7
1032261008,1032261,30,8
1032261009,1032261,39,9
1032261010,1032261,60,10
1032261011,1032261,65,11
1032261012,1032261,66,12
1032261013,1032261,79,13
1032261014,1032261,80,14
1032261015,1032261,83,15
1032261016,1032261,84,16
1032261017,1032261,89,17
1032261018,1032261,98,18
1032270001,1032270,25,1
1032270002,1032270,93,2
1032270003,1032270,18,3
1032270004,1032270,26,4
1032270005,1032270,37,5
1032270006,1032270,40,6
1032270007,1032270,58,7
1032270008,1032270,68,8
1032270009,1032270,83,9
1032270010,1032270,85,10
1032270011,1032270,89,11
1032270012,1032270,96,12
1032270013,1032270,98,13
1032271001,1032271,25,1
1032271002,1032271,93,2
1032271003,1032271,18,3
1032271004,1032271,26,4
1032271005,1032271,37,5
1032271006,1032271,40,6
1032271007,1032271,58,7
1032271008,1032271,68,8
1032271009,1032271,83,9
1032271010,1032271,85,10
1032271011,1032271,89,11
1032271012,1032271,96,12
1032271013,1032271,98,13
1032280001,1032280,25,1
1032280002,1032280,93,2
1032280003,1032280,18,3
1032280004,1032280,26,4
1032280005,1032280,37,5
1032280006,1032280,40,6
1032280007,1032280,58,7
1032280008,1032280,68,8
1032280009,1032280,83,9
1032280010,1032280,85,10
1032280011,1032280,89,11
1032280012,1032280,96,12
1032280013,1032280,98,13
1032281001,1032281,25,1
1032281002,1032281,93,2
1032281003,1032281,18,3
1032281004,1032281,26,4
1032281005,1032281,37,5
1032281006,1032281,40,6
1032281007,1032281,58,7
1032281008,1032281,68,8
1032281009,1032281,83,9
1032281010,1032281,85,10
1032281011,1032281,89,11
1032281012,1032281,96,12
1032281013,1032281,98,13
1032300001,1032300,93,1
1032300002,1032300,41,2
1032300003,1032300,25,3
1032300004,1032300,46,4
1032300005,1032300,83,5
1032300006,1032300,96,6
1032300007,1032300,98,7
1032301001,1032301,93,1
1032301002,1032301,41,2
1032301003,1032301,25,3
1032301004,1032301,46,4
1032301005,1032301,83,5
1032301006,1032301,96,6
1032301007,1032301,98,7
1032310001,1032310,93,1
1032310002,1032310,41,2
1032310003,1032310,25,3
1032310004,1032310,46,4
1032310005,1032310,83,5
1032310006,1032310,96,6
1032310007,1032310,13,7
1032310008,1032310,20,8
1032310009,1032310,23,9
1032310010,1032310,80,10
1032310011,1032310,98,11
1032311001,1032311,93,1
1032311002,1032311,41,2
1032311003,1032311,25,3
1032311004,1032311,46,4
1032311005,1032311,83,5
1032311006,1032311,96,6
1032311007,1032311,13,7
1032311008,1032311,20,8
1032311009,1032311,23,9
1032311010,1032311,80,10
1032311011,1032311,98,11
1032320001,1032320,88,1
1032320002,1032320,52,2
1032320003,1032320,58,3
1032320004,1032320,29,4
1032320005,1032320,80,5
1032320006,1032320,40,6
1032320007,1032320,21,7
1032320008,1032320,32,8
1032320009,1032320,37,9
1032320010,1032320,70,10
1032320011,1032320,97,11
1032321001,1032321,88,1
1032321002,1032321,52,2
1032321003,1032321,58,3
1032321004,1032321,29,4
1032321005,1032321,80,5
1032321006,1032321,40,6
1032321007,1032321,21,7
1032321008,1032321,32,8
1032321009,1032321,37,9
1032321010,1032321,70,10
1032321011,1032321,97,11
1032330001,1032330,88,1
1032330002,1032330,52,2
1032330003,1032330,58,3
1032330004,1032330,29,4
1032330005,1032330,80,5
1032330006,1032330,40,6
1032330007,1032330,21,7
1032330008,1032330,32,8
1032330009,1032330,37,9
1032330010,1032330,70,10
1032330011,1032330,97,11
1032330012,1032330,18,12
1032330013,1032330,54,13
1032330014,1032330,68,14
1032330015,1032330,83,15
1032330016,1032330,85,16
1032330017,1032330,89,17
1032330018,1032330,90,18
1032330019,1032330,93,19
1032330020,1032330,96,20
1032331001,1032331,88,1
1032331002,1032331,52,2
1032331003,1032331,58,3
1032331004,1032331,29,4
1032331005,1032331,80,5
1032331006,1032331,40,6
1032331007,1032331,21,7
1032331008,1032331,32,8
1032331009,1032331,37,9
1032331010,1032331,70,10
1032331011,1032331,97,11
1032331012,1032331,18,12
1032331013,1032331,54,13
1032331014,1032331,68,14
1032331015,1032331,83,15
1032331016,1032331,85,16
1032331017,1032331,89,17
1032331018,1032331,90,18
1032331019,1032331,93,19
1032331020,1032331,96,20
1032350001,1032350,29,1
1032350002,1032350,5,2
1032350003,1032350,97,3
1032350004,1032350,88,4
1032350005,1032350,87,5
1032350006,1032350,21,6
1032350007,1032350,30,7
1032350008,1032350,35,8
1032350009,1032350,40,9
1032350010,1032350,89,10
1032350011,1032350,93,11
1032351001,1032351,29,1
1032351002,1032351,5,2
1032351003,1032351,97,3
1032351004,1032351,88,4
1032351005,1032351,87,5
1032351006,1032351,21,6
1032351007,1032351,30,7
1032351008,1032351,35,8
1032351009,1032351,40,9
1032351010,1032351,89,10
1032351011,1032351,93,11
1032360001,1032360,29,1
1032360002,1032360,5,2
1032360003,1032360,97,3
1032360004,1032360,88,4
1032360005,1032360,87,5
1032360006,1032360,21,6
1032360007,1032360,30,7
1032360008,1032360,35,8
1032360009,1032360,40,9
1032360010,1032360,89,10
1032360011,1032360,93,11
1032360012,1032360,83,12
1032360013,1032360,32,13
1032360014,1032360,80,14
1032360015,1032360,37,15
1032360016,1032360,52,16
1032360017,1032360,70,17
1032361001,1032361,29,1
1032361002,1032361,5,2
1032361003,1032361,97,3
1032361004,1032361,88,4
1032361005,1032361,87,5
1032361006,1032361,21,6
1032361007,1032361,30,7
1032361008,1032361,35,8
1032361009,1032361,40,9
1032361010,1032361,89,10
1032361011,1032361,93,11
1032361012,1032361,83,12
1032361013,1032361,32,13
1032361014,1032361,80,14
1032361015,1032361,37,15
1032361016,1032361,52,16
1032361017,1032361,70,17
1032380001,1032380,25,1
1032380002,1032380,33,2
1032380003,1032380,58,3
1032380004,1032380,93,4
1032380005,1032380,98,5
1032381001,1032381,25,1
1032381002,1032381,33,2
1032381003,1032381,58,3
1032381004,1032381,93,4
1032381005,1032381,98,5
1032390001,1032390,25,1
1032390002,1032390,33,2
1032390003,1032390,58,3
1032390004,1032390,93,4
1032390005,1032390,98,5
1032391001,1032391,25,1
1032391002,1032391,33,2
1032391003,1032391,58,3
1032391004,1032391,93,4
1032391005,1032391,98,5
1032420001,1032420,93,1
1032420002,1032420,25,2
1032420003,1032420,58,3
1032420004,1032420,80,4
1032420005,1032420,97,5
1032420006,1032420,98,6
1032421001,1032421,93,1
1032421002,1032421,25,2
1032421003,1032421,58,3
1032421004,1032421,80,4
1032421005,1032421,97,5
1032421006,1032421,98,6
1032430001,1032430,93,1
1032430002,1032430,25,2
1032430003,1032430,58,3
1032430004,1032430,80,4
1032430005,1032430,97,5
1032430006,1032430,98,6
1032431001,1032431,93,1
1032431002,1032431,25,2
1032431003,1032431,58,3
1032431004,1032431,80,4
1032431005,1032431,97,5
1032431006,1032431,98,6
1032450001,1032450,5,1
1032450002,1032450,19,2
1032450003,1032450,26,3
1032450004,1032450,31,4
1032450005,1032450,40,5
1032450006,1032450,29,6
1032450007,1032450,58,7
1032450008,1032450,81,8
1032450009,1032450,87,9
1032450010,1032450,89,10
1032450011,1032450,91,11
1032451001,1032451,5,1
1032451002,1032451,19,2
1032451003,1032451,26,3
1032451004,1032451,31,4
1032451005,1032451,40,5
1032451006,1032451,29,6
1032451007,1032451,58,7
1032451008,1032451,81,8
1032451009,1032451,87,9
1032451010,1032451,89,10
1032451011,1032451,91,11
1032460001,1032460,16,1
1032460002,1032460,23,2
1032460003,1032460,25,3
1032460004,1032460,41,4
1032460005,1032460,48,5
1032460006,1032460,67,6
1032460007,1032460,81,7
1032460008,1032460,90,8
1032460009,1032460,93,9
1032461001,1032461,16,1
1032461002,1032461,23,2
1032461003,1032461,25,3
1032461004,1032461,41,4
1032461005,1032461,48,5
1032461006,1032461,67,6
1032461007,1032461,81,7
1032461008,1032461,90,8
1032461009,1032461,93,9
1032470001,1032470,5,1
1032470002,1032470,36,2
1032470003,1032470,39,3
1032470004,1032470,41,4
1032470005,1032470,64,5
1032470006,1032470,89,6
1032470007,1032470,97,7
1032471001,1032471,5,1
1032471002,1032471,36,2
1032471003,1032471,39,3
1032471004,1032471,41,4
1032471005,1032471,64,5
1032471006,1032471,89,6
1032471007,1032471,97,7
1032480001,1032480,5,1
1032480002,1032480,36,2
1032480003,1032480,39,3
1032480004,1032480,41,4
1032480005,1032480,64,5
1032480006,1032480,89,6
1032480007,1032480,97,7
1032481001,1032481,5,1
1032481002,1032481,36,2
1032481003,1032481,39,3
1032481004,1032481,41,4
1032481005,1032481,64,5
1032481006,1032481,89,6
1032481007,1032481,97,7
1032490001,1032490,5,1
1032490002,1032490,36,2
1032490003,1032490,41,3
1032490004,1032490,64,4
1032490005,1032490,89,5
1032490006,1032490,97,6
1032491001,1032491,5,1
1032491002,1032491,36,2
1032491003,1032491,41,3
1032491004,1032491,64,4
1032491005,1032491,89,5
1032491006,1032491,97,6
1032520001,1032520,9,1
1032520002,1032520,17,2
1032520003,1032520,30,3
1032520004,1032520,46,4
1032520005,1032520,63,5
1032520006,1032520,65,6
1032520007,1032520,79,7
1032520008,1032520,80,8
1032520009,1032520,83,9
1032520010,1032520,87,10
1032520011,1032520,89,11
1032520012,1032520,90,12
1032520013,1032520,95,13
1032521001,1032521,9,1
1032521002,1032521,17,2
1032521003,1032521,30,3
1032521004,1032521,46,4
1032521005,1032521,63,5
1032521006,1032521,65,6
1032521007,1032521,79,7
1032521008,1032521,80,8
1032521009,1032521,83,9
1032521010,1032521,87,10
1032521011,1032521,89,11
1032521012,1032521,90,12
1032521013,1032521,95,13
1032530001,1032530,98,1
1032530002,1032530,83,2
1032530003,1032530,30,3
1032530004,1032530,25,4
1032530005,1032530,20,5
1032530006,1032530,39,6
1032530007,1032530,17,7
1032530008,1032530,26,8
1032530009,1032530,60,9
1032530010,1032530,65,10
1032530011,1032530,76,11
1032530012,1032530,79,12
1032530013,1032530,80,13
1032530014,1032530,84,14
1032530015,1032530,87,15
1032530016,1032530,89,16
1032531001,1032531,98,1
1032531002,1032531,83,2
1032531003,1032531,30,3
1032531004,1032531,25,4
1032531005,1032531,20,5
1032531006,1032531,39,6
1032531007,1032531,17,7
1032531008,1032531,26,8
1032531009,1032531,60,9
1032531010,1032531,65,10
1032531011,1032531,76,11
1032531012,1032531,79,12
1032531013,1032531,80,13
1032531014,1032531,84,14
1032531015,1032531,87,15
1032531016,1032531,89,16
1032540001,1032540,98,1
1032540002,1032540,83,2
1032540003,1032540,30,3
1032540004,1032540,25,4
1032540005,1032540,20,5
1032540006,1032540,39,6
1032540007,1032540,17,7
1032540008,1032540,26,8
1032540009,1032540,60,9
1032540010,1032540,65,10
1032540011,1032540,76,11
1032540012,1032540,79,12
1032540013,1032540,80,13
1032540014,1032540,84,14
1032540015,1032540,87,15
1032540016,1032540,89,16
1032541001,1032541,98,1
1032541002,1032541,83,2
1032541003,1032541,30,3
1032541004,1032541,25,4
1032541005,1032541,20,5
1032541006,1032541,39,6
1032541007,1032541,17,7
1032541008,1032541,26,8
1032541009,1032541,60,9
1032541010,1032541,65,10
1032541011,1032541,76,11
1032541012,1032541,79,12
1032541013,1032541,80,13
1032541014,1032541,84,14
1032541015,1032541,87,15
1032541016,1032541,89,16
1032550001,1032550,98,1
1032550002,1032550,83,2
1032550003,1032550,30,3
1032550004,1032550,25,4
1032550005,1032550,20,5
1032550006,1032550,39,6
1032550007,1032550,17,7
1032550008,1032550,26,8
1032550009,1032550,60,9
1032550010,1032550,65,10
1032550011,1032550,76,11
1032550012,1032550,79,12
1032550013,1032550,80,13
1032550014,1032550,84,14
1032550015,1032550,87,15
1032550016,1032550,89,16
1032550017,1032550,23,17
1032551001,1032551,98,1
1032551002,1032551,83,2
1032551003,1032551,30,3
1032551004,1032551,25,4
1032551005,1032551,20,5
1032551006,1032551,39,6
1032551007,1032551,17,7
1032551008,1032551,26,8
1032551009,1032551,60,9
1032551010,1032551,65,10
1032551011,1032551,76,11
1032551012,1032551,79,12
1032551013,1032551,80,13
1032551014,1032551,84,14
1032551015,1032551,87,15
1032551016,1032551,89,16
1032551017,1032551,23,17
1032560001,1032560,98,1
1032560002,1032560,31,2
1032560003,1032560,12,3
1032560004,1032560,17,4
1032560005,1032560,20,5
1032560006,1032560,25,6
1032560007,1032560,26,7
1032560008,1032560,37,8
1032560009,1032560,68,9
1032560010,1032560,76,10
1032560011,1032560,80,11
1032560012,1032560,83,12
1032560013,1032560,84,13
1032560014,1032560,87,14
1032560015,1032560,96,15
1032561001,1032561,98,1
1032561002,1032561,31,2
1032561003,1032561,12,3
1032561004,1032561,17,4
1032561005,1032561,20,5
1032561006,1032561,25,6
1032561007,1032561,26,7
1032561008,1032561,37,8
1032561009,1032561,68,9
1032561010,1032561,76,10
1032561011,1032561,80,11
1032561012,1032561,83,12
1032561013,1032561,84,13
1032561014,1032561,87,14
1032561015,1032561,96,15
1032570001,1032570,98,1
1032570002,1032570,31,2
1032570003,1032570,12,3
1032570004,1032570,17,4
1032570005,1032570,20,5
1032570006,1032570,25,6
1032570007,1032570,26,7
1032570008,1032570,37,8
1032570009,1032570,68,9
1032570010,1032570,76,10
1032570011,1032570,80,11
1032570012,1032570,83,12
1032570013,1032570,84,13
1032570014,1032570,87,14
1032570015,1032570,96,15
1032571001,1032571,98,1
1032571002,1032571,31,2
1032571003,1032571,12,3
1032571004,1032571,17,4
1032571005,1032571,20,5
1032571006,1032571,25,6
1032571007,1032571,26,7
1032571008,1032571,37,8
1032571009,1032571,68,9
1032571010,1032571,76,10
1032571011,1032571,80,11
1032571012,1032571,83,12
1032571013,1032571,84,13
1032571014,1032571,87,14
1032571015,1032571,96,15
1032580001,1032580,98,1
1032580002,1032580,31,2
1032580003,1032580,12,3
1032580004,1032580,17,4
1032580005,1032580,20,5
1032580006,1032580,25,6
1032580007,1032580,26,7
1032580008,1032580,37,8
1032580009,1032580,68,9
1032580010,1032580,76,10
1032580011,1032580,80,11
1032580012,1032580,83,12
1032580013,1032580,84,13
1032580014,1032580,87,14
1032580015,1032580,96,15
1032580016,1032580,23,16
1032581001,1032581,98,1
1032581002,1032581,31,2
1032581003,1032581,12,3
1032581004,1032581,17,4
1032581005,1032581,20,5
1032581006,1032581,25,6
1032581007,1032581,26,7
1032581008,1032581,37,8
1032581009,1032581,68,9
1032581010,1032581,76,10
1032581011,1032581,80,11
1032581012,1032581,83,12
1032581013,1032581,84,13
1032581014,1032581,87,14
1032581015,1032581,96,15
1032581016,1032581,23,16
1032610001,1032610,11,1
1032610002,1032610,17,2
1032610003,1032610,20,3
1032610004,1032610,30,4
1032610005,1032610,39,5
1032610006,1032610,55,6
1032610007,1032610,65,7
1032610008,1032610,79,8
1032610009,1032610,80,9
1032610010,1032610,83,10
1032610011,1032610,86,11
1032610012,1032610,87,12
1032610013,1032610,89,13
1032610014,1032610,90,14
1032610015,1032610,95,15
1032611001,1032611,11,1
1032611002,1032611,17,2
1032611003,1032611,20,3
1032611004,1032611,30,4
1032611005,1032611,39,5
1032611006,1032611,55,6
1032611007,1032611,65,7
1032611008,1032611,79,8
1032611009,1032611,80,9
1032611010,1032611,83,10
1032611011,1032611,86,11
1032611012,1032611,87,12
1032611013,1032611,89,13
1032611014,1032611,90,14
1032611015,1032611,95,15
1032620001,1032620,17,1
1032620002,1032620,25,2
1032620003,1032620,31,3
1032620004,1032620,41,4
1032620005,1032620,50,5
1032620006,1032620,62,6
1032620007,1032620,68,7
1032620008,1032620,69,8
1032620009,1032620,80,9
1032620010,1032620,83,10
1032620011,1032620,86,11
1032620012,1032620,96,12
1032621001,1032621,17,1
1032621002,1032621,25,2
1032621003,1032621,31,3
1032621004,1032621,41,4
1032621005,1032621,50,5
1032621006,1032621,62,6
1032621007,1032621,68,7
1032621008,1032621,69,8
1032621009,1032621,80,9
1032621010,1032621,83,10
1032621011,1032621,86,11
1032621012,1032621,96,12
1032630001,1032630,3,1
1032630002,1032630,13,2
1032630003,1032630,18,3
1032630004,1032630,41,4
